objectName,,,equipment,gun,1861-11-22,Class_compiled.xml
objectName,,,equipment,guns,1861-11-22,Class_compiled.xml
objectName,,,vehicle,ships,1861-11-22,Class_compiled.xml
objectName,,,vehicle,boat,1861-11-22,Class_compiled.xml
objectName,,,clothing,hat,1861-11-22,Class_compiled.xml
objectName,,,clothing, coat,1861-11-22,Class_compiled.xml
objectName,,,clothing,hats,1861-11-22,Class_compiled.xml
objectName,,,vehicle,ship,1861-11-22,Class_compiled.xml
objectName,,,equipment,vessel,1861-11-22,Class_compiled.xml
objectName,,,equipment,vessels,1861-11-22,Class_compiled.xml
objectName,,,equipment,ship,1861-11-22,Class_compiled.xml
objectName,,,equipment,ship.,1861-11-22,Class_compiled.xml
objectName,,,mail,charts,1861-11-22,Class_compiled.xml
objectName,,,mail,drawings,1861-11-22,Class_compiled.xml
objectName,,,equipment,cartridges,1861-11-22,Class_compiled.xml
objectName,,,vehicle,boat,1861-11-22,Class_compiled.xml
objectName,,,equipment,engines,1861-11-22,Class_compiled.xml
objectName,,,equipment,vessels,1861-11-22,Class_compiled.xml
objectName,,,,flag,1861-11-22,Class_compiled.xml
objectName,,,equipment,poles,1861-11-22,Class_compiled.xml
objectName,,,equipment,ropes,1861-11-22,Class_compiled.xml
objectName,,,vehicle,boat.,1861-11-22,Class_compiled.xml
objectName,,,vehicle,gunboat,1861-11-22,Class_compiled.xml
objectName,,,vehicle,watch-boat,1861-11-22,Class_compiled.xml
objectName,,,vehicle,surf boat,1862-01-11,Class_compiled.xml
objectName,,,clothing,uniform light blue,1862-01-11,Class_compiled.xml
objectName,,,equipment,Union Gun,1862-01-11,Class_compiled.xml
objectName,,,equipment,guns,1862-01-11,Class_compiled.xml
objectName,,,equipment,drawing paper,1862-01-11,Class_compiled.xml
objectName,,,vehicle,vessel,1862-01-11,Class_compiled.xml
objectName,,,vehicle,Scout,1862-01-11,Class_compiled.xml
objectName,,,vehicle,Brig,1862-01-11,Class_compiled.xml
objectName,,,vehicle,boat,1862-01-12,Class_compiled.xml
objectName,,,vehicle,Picket,1862-01-12,Class_compiled.xml
objectName,,,vehicle,Cossack,1862-01-12,Class_compiled.xml
objectName,,,vehicle,City of New York,1862-01-12,Class_compiled.xml
objectName,,,vehicle,small boat,1862-01-12,Class_compiled.xml
objectName,,,vehicle,ship,1862-01-13,Class_compiled.xml
objectName,,,vehicle,boat,1862-01-13,Class_compiled.xml
objectName,,,food,bread basket,1862-01-13,Class_compiled.xml
objectName,,,vehicle,Eastern Queen,1862-01-13,Class_compiled.xml
objectName,,,vehicle,George Peabody,1862-01-13,Class_compiled.xml
objectName,,,vehicle,Picket,1862-01-13,Class_compiled.xml
objectName,,,vehicle,Picket,1862-01-13,Class_compiled.xml
objectName,,,vehicle,Peabody,1862-01-13,Class_compiled.xml
objectName,,,vehicle,Spaulding,1862-01-13,Class_compiled.xml
objectName,,,vehicle,Spaulding,1862-01-13,Class_compiled.xml
objectName,,,vehicle,Picket,1862-01-13,Class_compiled.xml
objectName,,,vehicle,Spaulding,1862-01-13,Class_compiled.xml
objectName,,,vehicle,Picket,1862-01-13,Class_compiled.xml
objectName,,,food,ham,1862-01-13,Class_compiled.xml
objectName,,,food,bread,1862-01-13,Class_compiled.xml
objectName,,,vehicle,Picket,1862-01-14,Class_compiled.xml
objectName,,,vehicle,steamship New York,1862-01-14,Class_compiled.xml
objectName,,,food,meat,1862-01-14,Class_compiled.xml
objectName,,,clothing,belt with a bayonet & scabbard,1862-01-14,Class_compiled.xml
objectName,,,clothing,blouse,1862-01-14,Class_compiled.xml
objectName,,,clothing,pants,1862-01-14,Class_compiled.xml
objectName,,,mail,newspapers,1862-01-14,Class_compiled.xml
objectName,,,food,salts,1862-01-14,Class_compiled.xml
objectName,,,clothing,hat,1862-01-14,Class_compiled.xml
objectName,,,vehicle,Scout,1862-01-14,Class_compiled.xml
objectName,,,vehicle,steamship City of New York,1862-01-14,Class_compiled.xml
objectName,,,food,soft bread,1862-01-14,Class_compiled.xml
objectName,,,food,pea soup,1862-01-14,Class_compiled.xml
objectName,,,food,hard bread,1862-01-14,Class_compiled.xml
objectName,,,food,butter,1862-01-14,Class_compiled.xml
objectName,,,equipment,haversack,1862-01-14,Class_compiled.xml
objectName,,,equipment,knife,1862-01-14,Class_compiled.xml
objectName,,,food,hard bread,1862-01-14,Class_compiled.xml
objectName,,,food,cooked rice,1862-01-14,Class_compiled.xml
objectName,,,drink,tea,1862-01-14,Class_compiled.xml
objectName,,,food,rice,1862-01-14,Class_compiled.xml
objectName,,,drink,milk,1862-01-14,Class_compiled.xml
objectName,,,drink,water,1862-01-14,Class_compiled.xml
objectName,,,food,butter,1862-01-14,Class_compiled.xml
objectName,,,food,hard bread,1862-01-14,Class_compiled.xml
objectName,,,drink,tea,1862-01-14,Class_compiled.xml
objectName,,,food,rice,1862-01-14,Class_compiled.xml
objectName,,,food,salt,1862-01-14,Class_compiled.xml
objectName,,,food,sugar,1862-01-14,Class_compiled.xml
objectName,,,Vehicle,"""City of New York""",1862-12-15,Class_compiled.xml
objectName,,,vehicle,boat,1862-12-15,Class_compiled.xml
objectName,,,vehicle,boats,1862-12-15,Class_compiled.xml
objectName,,,vehicle,boats,1862-12-15,Class_compiled.xml
objectName,,,vehicle,boat,1862-12-15,Class_compiled.xml
objectName,,,vehicle,Schooner,1862-12-15,Class_compiled.xml
objectName,,,vehicle,boats,1862-12-15,Class_compiled.xml
objectName,,,vehicle,"boat,",1862-12-15,Class_compiled.xml
objectName,,,vehicle,Brig,1862-12-15,Class_compiled.xml
objectName,,,vehicle,"""Hope""",1862-12-15,Class_compiled.xml
objectName,,,vehicle,boat,1862-12-15,Class_compiled.xml
objectName,,,vehicle,Brig,1862-12-15,Class_compiled.xml
objectName,,,vehicle,"The City of New York""",1862-12-15,Class_compiled.xml
objectName,,,equipment,muskets,1862-12-15,Class_compiled.xml
objectName,,,equipment,rifles,1862-12-15,Class_compiled.xml
objectName,,,equipment,ammunition,1862-12-15,Class_compiled.xml
objectName,,,equipment,hay,1862-12-15,Class_compiled.xml
objectName,,,equipment,shot and shell,1862-12-15,Class_compiled.xml
objectName,,,equipment,baggage,1862-12-15,Class_compiled.xml
objectName,,,vehicle,boat,1862-12-15,Class_compiled.xml
objectName,,,food,tobacco,1862-12-15,Class_compiled.xml
objectName,,,nature,shells,1862-12-15,Class_compiled.xml
objectName,,,nature,sods,1862-12-15,Class_compiled.xml
objectName,,,equipment,barrels,1862-12-15,Class_compiled.xml
objectName,,,nature,sand,1862-12-15,Class_compiled.xml
objectName,,,equipment,steam engine,1862-12-15,Class_compiled.xml
objectName,,,drink,fresh water,1862-12-15,Class_compiled.xml
objectName,,,equipment,gun,1862-12-15,Class_compiled.xml
objectName,,,vehicle,schooners,1862-12-15,Class_compiled.xml
objectName,,,equipment,masts,1862-12-15,Class_compiled.xml
objectName,,,vehicle,boat,1862-12-15,Class_compiled.xml
objectName,,,vehicle,boat,1862-12-15,Class_compiled.xml
objectName,,,nature,hillock of sand,1862-12-15,Class_compiled.xml
objectName,,,vehicle,boat,1862-12-15,Class_compiled.xml
objectName,,,vehicle,ship,1862-12-15,Class_compiled.xml
objectName,,,vehicle,"the Highlander,",1862-12-15,Class_compiled.xml
objectName,,,vehicle,the Highlander,1862-12-15,Class_compiled.xml
objectName,,,clothing,coats,1862-12-15,Class_compiled.xml
objectName,,,vehicle,City of New York,1862-12-15,Class_compiled.xml
objectName,,,vehicle,boat,1862-12-15,Class_compiled.xml
objectName,,,vehicle,surf boat,1862-01-16,Class_compiled.xml
objectName,,,nature,sand beach,1862-01-16,Class_compiled.xml
objectName,,,vehicle,boat,1862-01-16,Class_compiled.xml
objectName,,,vehicle,steam tug,1862-01-16,Class_compiled.xml
objectName,,,equipment,barrels,1862-01-16,Class_compiled.xml
objectName,,,equipment,beds,1862-01-16,Class_compiled.xml
objectName,,,vehicle,schooner,1862-01-16,Class_compiled.xml
objectName,,,readable,army regulations,1862-01-16,Class_compiled.xml
objectName,,,food,fried pork,1862-01-16,Class_compiled.xml
objectName,,,food,boiled potatoes,1862-01-16,Class_compiled.xml
objectName,,,food,hard bread,1862-01-16,Class_compiled.xml
objectName,,,drink,coffee,1862-01-16,Class_compiled.xml
objectName,,,food,boiled potatoes,1862-01-16,Class_compiled.xml
objectName,,,food,soup,1862-01-16,Class_compiled.xml
objectName,,,food,fried pork,1862-01-16,Class_compiled.xml
objectName,,,food,boiled rice,1862-01-16,Class_compiled.xml
objectName,,,drink,tea,1862-01-16,Class_compiled.xml
objectName,,,food,molasses,1862-01-16,Class_compiled.xml
objectName,,,,cigars,1862-01-18,Class_compiled.xml
objectName,,,,cigar,1862-01-18,Class_compiled.xml
objectName,,,vehicle,gunboat,1862-01-18,Class_compiled.xml
objectName,,,vehicle,gunboats,1862-01-18,Class_compiled.xml
objectName,,,vehicle,schooner,1862-01-18,Class_compiled.xml
objectName,,,vehicle,ships,1862-01-18,Class_compiled.xml
objectName,,,vehicle,ferry boats,1862-01-19,Class_compiled.xml
objectName,,,vehicle,Patuxent,1862-01-19,Class_compiled.xml
objectName,,,vehicle,Pond Curlew,1862-01-19,Class_compiled.xml
objectName,,,equipment,arms,1862-01-19,Class_compiled.xml
objectName,,,equipment,equipments,1862-01-19,Class_compiled.xml
objectName,,,vehicle,Patuxent,1862-01-19,Class_compiled.xml
objectName,,,vehicle,Cossack,1862-01-19,Class_compiled.xml
objectName,,,vehicle,boats,1862-01-19,Class_compiled.xml
objectName,,,vehicle,Cossack,1862-01-19,Class_compiled.xml
objectName,,,vehicle,ships,1862-01-19,Class_compiled.xml
objectName,,,vehicle,Patuxent,1862-01-19,Class_compiled.xml
objectName,,,vehicle,light boat,1862-01-19,Class_compiled.xml
objectName,,,equipment,musket,1862-01-19,Class_compiled.xml
objectName,,,vehicle,schooner,1862-01-19,Class_compiled.xml
objectName,,,vehicle,horses,1862-01-19,Class_compiled.xml
objectName,,,vehicle,Peabody,1862-01-19,Class_compiled.xml
objectName,,,vehicle,horses,1862-01-19,Class_compiled.xml
objectName,,,vehicle,ship,1862-01-19,Class_compiled.xml
objectName,,,vehicle,boat,1862-01-19,Class_compiled.xml
objectName,,,equipment,rope,1862-01-19,Class_compiled.xml
objectName,,,vehicle,Patuxent,1862-01-19,Class_compiled.xml
objectName,,,vehicle,Ferry Boats,1862-01-19,Class_compiled.xml
objectName,,,vehicle,Curlew,1862-01-19,Class_compiled.xml
objectName,,,vehicle,Pilot-boy,1862-01-19,Class_compiled.xml
objectName,,,vehicle,Cossack,1862-01-19,Class_compiled.xml
objectName,,,equipment,boiler,1862-01-19,Class_compiled.xml
objectName,,,vehicle,horses,1862-01-19,Class_compiled.xml
objectName,,,vehicle,light Boats,1862-01-19,Class_compiled.xml
objectName,,,equipment,buoys,1862-01-19,Class_compiled.xml
objectName,,,nature,swash - a shoal of sand,1862-01-19,Class_compiled.xml
objectName,,,nature,sea-shell,1862-01-19,Class_compiled.xml
objectName,,,nature,shells,1862-01-19,Class_compiled.xml
objectName,,,nature,shells,1862-01-19,Class_compiled.xml
objectName,,,readable,New York Tribune,1862-01-19,Class_compiled.xml
objectName,,,vehicle,Patuxent,1861-11-22,Class_compiled.xml
objectName,,,vehicle,Cossack,1861-11-22,Class_compiled.xml
objectName,,,vehicle,Patuxent,1861-11-22,Class_compiled.xml
objectName,,,vehicle,Cossack,1861-11-22,Class_compiled.xml
objectName,,,vehicle,Scout,1861-11-22,Class_compiled.xml
objectName,,,vehicle,Patuxent's,1861-11-22,Class_compiled.xml
objectName,,,vehicle,Cossack,1861-11-22,Class_compiled.xml
objectName,,,nature,water,1861-11-22,Class_compiled.xml
objectName,,,nature,water,1861-11-22,Class_compiled.xml
objectName,,,vehicle,Scout,1861-11-22,Class_compiled.xml
objectName,,,vehicle,schooners,1861-11-22,Class_compiled.xml
objectName,,,vehicle,ship,1861-11-22,Class_compiled.xml
objectName,,,vehicle,ships,1861-11-22,Class_compiled.xml
objectName,,,vehicle,Patuxent,1862-01-21,Class_compiled.xml
objectName,,,vehicle,Pioneer,1862-01-21,Class_compiled.xml
objectName,,,vehicle,Union,1862-01-21,Class_compiled.xml
objectName,,,equipment,gunboat,1862-01-21,Class_compiled.xml
objectName,,,vehicle,Patuxent,1862-01-21,Class_compiled.xml
objectName,,,vehicle,the Eagle,1862-01-21,Class_compiled.xml
objectName,,,nature,water,1862-01-21,Class_compiled.xml
objectName,,,vehicle,schooner,1862-01-21,Class_compiled.xml
objectName,,,vehicle,vessels,1862-01-21,Class_compiled.xml
objectName,,,vehicle,Cossack,1862-01-21,Class_compiled.xml
objectName,,,vehicle,fleet,1861-11-22,Class_compiled.xml
objectName,,,vehicle,Patuxent,1861-11-22,Class_compiled.xml
objectName,,,vehicle,Union,1861-11-22,Class_compiled.xml
objectName,,,vehicle,tugs,1861-11-22,Class_compiled.xml
objectName,,,vehicle,Union,1861-11-22,Class_compiled.xml
objectName,,,vehicle,Cossack,1861-11-22,Class_compiled.xml
objectName,,,vehicle,tugs,1861-11-22,Class_compiled.xml
objectName,,,equipment,barrels,1861-11-22,Class_compiled.xml
objectName,,,equipment,flags,1861-11-22,Class_compiled.xml
objectName,,,equipment,mill,1861-11-22,Class_compiled.xml
objectName,,,equipment,chest,1861-11-22,Class_compiled.xml
objectName,,,equipment,blankets,1861-11-22,Class_compiled.xml
objectName,,,,fire place,1861-11-22,Class_compiled.xml
objectName,,,equipment,blanket,1861-11-22,Class_compiled.xml
objectName,,,,overcoat,1861-11-22,Class_compiled.xml
objectName,,,equipment,knapsacks,1861-11-22,Class_compiled.xml
objectName,,,,guns,1861-11-22,Class_compiled.xml
objectName,,,,cartridge boxes,1861-11-22,Class_compiled.xml
objectName,,,vehicle,Cossack,1861-11-22,Class_compiled.xml
objectName,,,drink,water,1861-11-22,Class_compiled.xml
objectName,,,vehicle,ship,1861-11-22,Class_compiled.xml
objectName,,,food,soup,1861-11-22,Class_compiled.xml
objectName,,,drink,coffee,1861-11-22,Class_compiled.xml
objectName,,,drink,water,1861-11-22,Class_compiled.xml
objectName,,,equipment,barrels of water,1861-11-22,Class_compiled.xml
objectName,,,drink,coffee,1861-11-22,Class_compiled.xml
objectName,,,drink,water,1861-11-22,Class_compiled.xml
objectName,,,drink,coffee,1861-11-22,Class_compiled.xml
objectName,,,drink,water,1861-11-22,Class_compiled.xml
objectName,,,vehicle,boats,1861-11-22,Class_compiled.xml
objectName,,,vehicle,tug,1861-11-22,Class_compiled.xml
objectName,,,vehicle,vessels,1861-11-22,Class_compiled.xml
objectName,,,vehicle,vessels,1861-11-22,Class_compiled.xml
objectName,,,vehicle,vessels,1862-01-23,Class_compiled.xml
objectName,,,nature,water,1862-01-23,Class_compiled.xml
objectName,,,vehicle,boat,1862-01-23,Class_compiled.xml
objectName,,,drink,water,1862-01-23,Class_compiled.xml
objectName,,,equipment,box,1862-01-23,Class_compiled.xml
objectName,,,equipment,presents,1862-01-24,Class_compiled.xml
objectName,,,drink,water,1862-01-24,Class_compiled.xml
objectName,,,readables,code of regulations,1862-01-24,Class_compiled.xml
objectName,,,vehicle,vessels,1862-01-24,Class_compiled.xml
objectName,,,vehicle,Scout,1862-01-25,Class_compiled.xml
