element,key,ref,type,tagged_content,date,source_file
"placeName","Washington N.C","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_gazetteer.xml#linnpl090","Town","town","1862-06-03","1862-06-03.xml"
"objectName","","","vehicle","boat","1862-06-03","1862-06-03.xml"
"orgName","","","Division","1st division","1862-06-03","1862-06-03.xml"
"orgName","","","Pioneers","pioneers","1862-06-03","1862-06-03.xml"
"objectName","","","clothing","leather or linen aprons","1862-06-03","1862-06-03.xml"
"objectName","","","equipment","artillery","1862-06-03","1862-06-03.xml"
"objectName","","","equipment","marine battery","1862-06-03","1862-06-03.xml"
"orgName","","","Sailors","sailors","1862-06-03","1862-06-03.xml"
"orgName","","","Cavalry","the cavalry","1862-06-03","1862-06-03.xml"
"orgName","","","union","Yankee regiments","1862-06-03","1862-06-03.xml"
"placeName","","","State","Massachusetts","1862-06-03","1862-06-03.xml"
"orgName","","","division","division","1862-06-03","1862-06-03.xml"
