element,key,ref,type,tagged_content,date,source_file
"name","","","Weather","delicious day","","1862-01-29.xml"
"objectName","","","","air","","1862-01-29.xml"
"objectName","","","","barometer","","1862-01-29.xml"
"objectName","","","","bones","","1862-01-29.xml"
"objectName","","","","Lossings?] pictorial history of the U.S.","","1862-01-29.xml"
"objectName","","","","book","","1862-01-29.xml"
"objectName","","","","a suspicious sail","","1862-01-29.xml"
"objectName","","","","gun boat","","1862-01-29.xml"
"objectName","","","","our glasses","","1862-01-29.xml"
"orgName","","","","gun boat","","1862-01-29.xml"
"objectName","","","","coal schooner","","1862-01-29.xml"
"objectName","","","","coal","","1862-01-29.xml"
"objectName","","","","Pawtuxent","","1862-01-29.xml"
"orgName","","","","four companies","","1862-01-29.xml"
"objectName","","","","Scout","","1862-01-29.xml"
"objectName","","","","our boat","","1862-01-29.xml"
"objectName","","","","Scout","","1862-01-29.xml"
"objectName","","","","the Rue","","1862-01-29.xml"
"objectName","","","","our camp equipage","","1862-01-29.xml"
"objectName","","","","coal schooner","","1862-01-29.xml"
"persName","","","","mates","","1862-01-29.xml"
"placeName","Tyrell Shore","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_gazetteer.xml#linnpl086","","the Southern shore","","1862-01-29.xml"
"objectName","","","","many dead bodies","","1862-01-29.xml"
"placeName","Beach","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_gazetteer.xml","","Beach","","1862-01-29.xml"
"placeName","Cape Hatteras","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_gazetteer.xml#linnp0l13","","Hateras","","1862-01-29.xml"
"objectName","","","","Spaulding","","1862-01-29.xml"
"objectName","","","","every ship load","","1862-01-29.xml"
"orgName","","","","24th Mass","","1862-01-29.xml"
"objectName","","","","her anchor","","1862-01-29.xml"
"objectName","","","","the ship","","1862-01-29.xml"
"placeName","Fort Monroe","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_gazetteer.xml#linnpl037","","Fortress Monroe","","1862-01-29.xml"
"placeName","Cape Hatteras","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_gazetteer.xml#linnp0l13","","Hateras","","1862-01-29.xml"
"placeName","Port Royal","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_gazetteer.xml#linnpl072","","Port Royal","","1862-01-29.xml"
"objectName","","","","steamer","","1862-01-29.xml"
"persName","Ambrose Burnside","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper008","","GenBurnside","","1862-01-29.xml"
"objectName","","","","headquarters","","1862-01-29.xml"
"objectName","","","","steamer","","1862-01-29.xml"
"objectName","","","","Eastern State","","1862-01-29.xml"
"orgName","","","","the expedition","","1862-01-29.xml"
"orgName","","","","22nd","","1862-01-29.xml"
"objectName","","","","Sutters Schooner","","1862-01-29.xml"
"orgName","","","","Expedition","","1862-01-29.xml"
"placeName","Roanoke Island","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_gazetteer.xml#linnpl076","","Roanoke","","1862-01-29.xml"
"placeName","Washington N.C","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_gazetteer.xml#linnpl090","","Washington","","1862-01-29.xml"
"placeName","New Berne","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_gazetteer.xml#linnpl059","","New Berne","","1862-01-29.xml"
"placeName","","","","points of attack","","1862-01-29.xml"
"persName","","","","50,000 men","","1862-01-29.xml"
"orgName","","","","army of the Potomac","","1862-01-29.xml"
"placeName","","","","points","","1862-01-29.xml"
"placeName","North Carolina","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_gazetteer.xml#linnpl063","","North Carolina","","1862-01-29.xml"
"placeName","","","","theatre of war","","1862-01-29.xml"
"placeName","Roanoke Island","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_gazetteer.xml#linnpl076","","Roanoke","","1862-01-29.xml"
"placeName","New Berne","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_gazetteer.xml#linnpl059","","New Bern","","1862-01-29.xml"
"orgName","","","","an army","","1862-01-29.xml"
"placeName","Goldsboro","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_gazetteer.xml#linnpl039","","goldsboro","","1862-01-29.xml"
"orgName","","","","The army of the Potomac","","1862-01-29.xml"
"persName","Thomas Grier","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper076","","Tom Grier","","1862-01-29.xml"
"persName","Harrison Hause","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper139","","Harry House","","1862-01-29.xml"
"persName","Thomas Grier","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper076","","Tom","","1862-01-29.xml"
"objectName","","","","button","","1862-01-29.xml"
"orgName","","","","State Regiment","","1862-01-29.xml"
"objectName","","","","overcoat","","1862-01-29.xml"
