element,key,ref,type,tagged_content,date,source_file
"name","","","weather","stormed","1862-02-27","1862-02-27.xml"
"objectName","","","building","barracks","1862-02-27","1862-02-27.xml"
"name","","","weather","clear","1862-02-27","1862-02-27.xml"
"name","","","weather","bright","1862-02-27","1862-02-27.xml"
"name","","","weather","cool","1862-02-27","1862-02-27.xml"
"objectName","","","building","barracks","1862-02-27","1862-02-27.xml"
"objectName","","","equipment","Stler tent","1862-02-27","1862-02-27.xml"
"objectName","","","equipment","tent","1862-02-27","1862-02-27.xml"
"objectName","","","drink","sherry Brandy","1862-02-27","1862-02-27.xml"
"objectName","","","food","flour","1862-02-27","1862-02-27.xml"
"orgName","","","","Brigade Commissary","1862-02-27","1862-02-27.xml"
"objectName","","","food","sugar","1862-02-27","1862-02-27.xml"
"objectName","","","equipment","candles","1862-02-27","1862-02-27.xml"
"objectName","","","building","house ","1862-02-27","1862-02-27.xml"
"placeName","","","","shore","1862-02-27","1862-02-27.xml"
"placeName","Pamlico Sound","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_gazetteer.xml#linnpl065","","sound","1862-02-27","1862-02-27.xml"
"persName","Jacob G. Beaver","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper003","real","Beaver","1862-02-27","1862-02-27.xml"
"placeName","Fort Park","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_gazetteer.xml#linnpl030","","Fort","1862-02-27","1862-02-27.xml"
"objectName","","","equipment","fire","1862-02-27","1862-02-27.xml"
"objectName","","","equipment","campfires","1862-02-27","1862-02-27.xml"
