element,key,ref,type,tagged_content,date,source_file
"name","","","Weather","morning was pure and delightful","","1862-01-27.xml"
"name","","","Weather","sound waters were calm and placid","","1862-01-27.xml"
"placeName","Pamlico Sound","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_gazetteer.xml#linnpl065","","sound","","1862-01-27.xml"
"name","","","Weather","all forenoon there was but the slightest ripple","","1862-01-27.xml"
"objectName","","","","gunboats","","1862-01-27.xml"
"objectName","","","","guns","","1862-01-27.xml"
"persName","Thomas Bell","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper072","","Lt Col Bell","","1862-01-27.xml"
"objectName","","","","Scout","","1862-01-27.xml"
"objectName","","","","small rebel gunboat","","1862-01-27.xml"
"placeName","Hatteras Inlet","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_gazetteer.xml#linnpl045","","inlet","","1862-01-27.xml"
"objectName","","","","Scout","","1862-01-27.xml"
"objectName","","","","gun-boats","","1862-01-27.xml"
"objectName","","","","the mail","","1862-01-27.xml"
"objectName","","","","letters","","1862-01-27.xml"
"persName","James Gibson","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper047","","Gib","","1862-01-27.xml"
"placeName","Lewisburg","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_gazetteer.xml#linnpl050","","home","","1862-01-27.xml"
"persName","George Shorkley","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper002","","Shorkley","","1862-01-27.xml"
"persName","Charles Kline","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper150","","Charley Kline","","1862-01-27.xml"
"persName","Muncy","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml","","Muncy","","1862-01-27.xml"
"placeName","Shirleysburg","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_gazetteer.xml","","Shirleysburg","","1862-01-27.xml"
"persName","Capt. Snyder","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper107","","Capt Snyder","","1862-01-27.xml"
"objectName","","","","stage coaches","","1862-01-27.xml"
"persName","Capt. Snyder","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper107","","Capt","","1862-01-27.xml"
"objectName","","","","coach","","1862-01-27.xml"
"persName","","","","woman","","1862-01-27.xml"
"persName","","","","baby","","1862-01-27.xml"
"persName","","","","Coachman","","1862-01-27.xml"
"objectName","","","","coach","","1862-01-27.xml"
"persName","Chas McGregor","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml","","Chas McGregor","","1862-01-27.xml"
"objectName","","","","cow","","1862-01-27.xml"
"persName","John Blair Linn","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper051","","Blair","","1862-01-27.xml"
"persName","George Shorkley","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper002","","Shorkly","","1862-01-27.xml"
"persName","John Blair Linn","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper051","","Blair","","1862-01-27.xml"
"objectName","","","","roasted potatoes","","1862-01-27.xml"
"objectName","","","","galleys","","1862-01-27.xml"
"placeName","","","","cook house","","1862-01-27.xml"
"persName","John Blair Linn","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper051","","Blair","","1862-01-27.xml"
"persName","Capt Shawl","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml","","Capt Shawl","","1862-01-27.xml"
"persName","John Blair Linn","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper051","","Blair","","1862-01-27.xml"
"persName","John Blair Linn","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper051","","Blair","","1862-01-27.xml"
"objectName","","","","potatoes","","1862-01-27.xml"
"persName","John smith","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml","","John","","1862-01-27.xml"
"persName","John Smith","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml","","John Smith","","1862-01-27.xml"
"persName","John","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml","","John","","1862-01-27.xml"
"persName","George Shorkley","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper002","","Shorkley","","1862-01-27.xml"
"objectName","","","","roasted potatoes","","1862-01-27.xml"
"persName","John","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml","","John","","1862-01-27.xml"
"persName","John Blair Linn","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper051","","Blair","","1862-01-27.xml"
"persName","George Shorkley","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper002","","Lt. Shorkley","","1862-01-27.xml"
"objectName","","","","potatoes","","1862-01-27.xml"
"persName","John Blair Linn","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper051","","Blair","","1862-01-27.xml"
"persName","John","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml","","John","","1862-01-27.xml"
"objectName","","","","gong","","1862-01-27.xml"
"persName","George Shorkley","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper002","","Shorkley","","1862-01-27.xml"
"objectName","","","","berth","","1862-01-27.xml"
"persName","John Blair Linn","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper051","","Mr Blair's","","1862-01-27.xml"
"objectName","","","","light blue pants","","1862-01-27.xml"
"persName","John Blair Linn","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper051","","Blair","","1862-01-27.xml"
"objectName","","","","light blues","","1862-01-27.xml"
"persName","Ambrose Burnside","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper008","","General","","1862-01-27.xml"
"persName","Capt. Shawl","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml","","Capt. Shawl","","1862-01-27.xml"
"persName","Ambrose Burnside","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper008","","General","","1862-01-27.xml"
"persName","George Shorkley","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper002","","Shorkley","","1862-01-27.xml"
"objectName","","","","dogs","","1862-01-27.xml"
"persName","Capt. Shawl","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml","","Capt. Shawl","","1862-01-27.xml"
"objectName","","","","roast potatoes","","1862-01-27.xml"
"objectName","","","","roast potatoes","","1862-01-27.xml"
"objectName","","","","tough biscuit","","1862-01-27.xml"
"persName","John Blair Linn","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper051","","Blair","","1862-01-27.xml"
"persName","John Blair Linn","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper051","","Blair","","1862-01-27.xml"
"objectName","","","","Shawl berth","","1862-01-27.xml"
"persName","John Blair Linn","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper051","","Blair","","1862-01-27.xml"
"objectName","","","","roast potatoes","","1862-01-27.xml"
