element,key,ref,type,tagged_content,date,source_file
"name","","","Weather","a pretty severe blow during the forenoon","","1862-01-30.xml"
"name","","","Weather","wind blowing one way","","1862-01-30.xml"
"name","","","Weather","the tide coming counter","","1862-01-30.xml"
"name","","","Weather","rough sea","","1862-01-30.xml"
"name","","","Weather","waves were white-capped","","1862-01-30.xml"
"objectName","","","","sea-gulls","","1862-01-30.xml"
"name","","","Weather","a beautiful storm scene","","1862-01-30.xml"
"objectName","","","","The ship","","1862-01-30.xml"
"placeName","","","","pig-pen","","1862-01-30.xml"
"objectName","","","","A schooner","","1862-01-30.xml"
"objectName","","","","water","","1862-01-30.xml"
"objectName","","","","Scout","","1862-01-30.xml"
"objectName","","","","letter","","1862-01-30.xml"
"persName","","","","Cleat","","1862-01-30.xml"
"persName","Cleat","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml","","Cleat","","1862-01-30.xml"
"orgName","","","","Tribune","","1862-01-30.xml"
"persName","","","","two regular officers","","1862-01-30.xml"
"persName","","","","three generals","","1862-01-30.xml"
"placeName","","","","New York","","1862-01-30.xml"
"placeName","New York","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_gazetteer.xml#linnpl061","","New York","","1862-01-30.xml"
"objectName","","","","military detail","","1862-01-30.xml"
"objectName","","","","tugs","","1862-01-30.xml"
"placeName","","","","Roanoke","","1862-01-30.xml"
"placeName","Roanoke Island","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_gazetteer.xml#linnpl076","","Roanoke","","1862-01-30.xml"
"objectName","","","","gunboats","","1862-01-30.xml"
"orgName","","","","expedition","","1862-01-30.xml"
"objectName","","","","boats","","1862-01-30.xml"
"objectName","","","","New Brunswick","","1862-01-30.xml"
"objectName","","","","tugs","","1862-01-30.xml"
"objectName","","","","steamer","","1862-01-30.xml"
