element,key,ref,type,tagged_content,date,source_file
"persName","Ambrose Burnside","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper008","real","Gen. Burnside","","1861-12-20.xml"
"orgName","","","","The New York 57th","","1861-12-20.xml"
"placeName","Camp Union","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_gazetteer.xml#linnp0l11","","Camp Union","","1861-12-20.xml"
"placeName","Annapolis, MD","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_gazetteer.xml#linnpl002","","Annapolis Md","","1861-12-20.xml"
"persName","Ambrose Burnside","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper008","","Burnside","","1861-12-20.xml"
"objectName","","","nature","horse","","1861-12-20.xml"
"persName","George McClellan","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper036","real","McClellan","","1861-12-20.xml"
"objectName","","","equipment","bayonet","","1861-12-20.xml"
"persName","James Gibson","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper047","","Gib","","1861-12-20.xml"
"persName","","","","Dr Claude","","1861-12-20.xml"
"persName","","","","Miss Burton","","1861-12-20.xml"
"objectName","","","drink","whiskey","","1861-12-20.xml"
"placeName","","","","National Hotel","","1861-12-20.xml"
"persName","","","","Mr Monroe","","1861-12-20.xml"
"objectName","","","equipment","bed","","1861-12-20.xml"
"orgName","","","","the Regiment","","1861-12-20.xml"
"objectName","","","drink","tea","","1861-12-20.xml"
"placeName","Frederick, Maryland","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_gazetteer.xml#linnpl038","","Frederick","","1861-12-20.xml"
"orgName","","","","seminary","","1861-12-20.xml"
