element,key,ref,type,tagged_content,date,source_file
"placeName","New Berne","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_gazetteer.xml#linnpl059","","New Bern","1862-06-24","1862-06-24.xml"
"persName","James A. Kelley","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper045","real","Lt. Kelly","1862-06-24","1862-06-24.xml"
"persName","Gen. Jesse Reno","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper086","","Gen. Reno","1862-06-24","1862-06-24.xml"
"placeName","Richmond, Virginia","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_gazetteer.xml#linnpl075","","Richmond","1862-06-24","1862-06-24.xml"
"placeName","","","","Gaston House","1862-06-24","1862-06-24.xml"
"objectName","","","transportation","buggy","1862-06-24","1862-06-24.xml"
"objectName","","","","","1862-06-24","1862-06-24.xml"
"objectName","","","","schooner","1862-06-24","1862-06-24.xml"
"objectName","","","","","1862-06-24","1862-06-24.xml"
"objectName","","","transportation","Moses B","1862-06-24","1862-06-24.xml"
"persName","","","","Capt. Biggs","1862-06-24","1862-06-24.xml"
"placeName","Pennsylvania","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_gazetteer.xml#linnpl067","","Pennsylvania","1862-06-24","1862-06-24.xml"
"placeName","North Carolina","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_gazetteer.xml#linnpl063","","North Carolina","1862-06-24","1862-06-24.xml"
"persName","Em French","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper029","real","Em French","1862-06-24","1862-06-24.xml"
"objectName","","","building","windows","1862-06-24","1862-06-24.xml"
"objectName","","","building","porch","1862-06-24","1862-06-24.xml"
"objectName","","","","","1862-06-24","1862-06-24.xml"
"objectName","","","equipment","revolver","1862-06-24","1862-06-24.xml"
"objectName","","","","","1862-06-24","1862-06-24.xml"
"objectName","","","building","house","1862-06-24","1862-06-24.xml"
"persName","Em French","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper029","","Em French","1862-06-24","1862-06-24.xml"
"objectName","","","nature","tree","1862-06-24","1862-06-24.xml"
"objectName","","","","","1862-06-24","1862-06-24.xml"
"persName","","","","Robert Marshall Col Kurtz","1862-06-24","1862-06-24.xml"
"persName","Sergt. Etwine","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper113","real","Fred Etweine","1862-06-24","1862-06-24.xml"
"persName","","","","John Kenedy","1862-06-24","1862-06-24.xml"
"persName","James Gibson","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper047","real","Jim. Gibson","1862-06-24","1862-06-24.xml"
"objectName","","","building","porch","1862-06-24","1862-06-24.xml"
"persName","","","","Col. Kurtz","1862-06-24","1862-06-24.xml"
"persName","","","","Sgt. Grassmine","1862-06-24","1862-06-24.xml"
"objectName","","","food","salt","1862-06-24","1862-06-24.xml"
"placeName","Neuse River","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_gazetteer.xml#linnpl058","","Neuse","1862-06-24","1862-06-24.xml"
"name","","","weather","rained","1862-06-24","1862-06-24.xml"
"objectName","","","body","hair","1862-06-24","1862-06-24.xml"
"objectName","","","body","toe nails","1862-06-24","1862-06-24.xml"
"objectName","","","body","finger nails","1862-06-24","1862-06-24.xml"
"persName","","","","Spaight","1862-06-24","1862-06-24.xml"
"persName","","","","Stanley","1862-06-24","1862-06-24.xml"
"persName","","","","Stanley","1862-06-24","1862-06-24.xml"
"objectName","","","clothes","sleeve","1862-06-24","1862-06-24.xml"
"objectName","","","clothes","coat","1862-06-24","1862-06-24.xml"
"objectName","","","body","shoulder","1862-06-24","1862-06-24.xml"
"persName","","","","Stanley","1862-06-24","1862-06-24.xml"
"objectName","","","body","breast","1862-06-24","1862-06-24.xml"
"persName","","","","Spaight","1862-06-24","1862-06-24.xml"
"placeName","New Berne","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_gazetteer.xml#linnpl059","","New Bern","1862-06-24","1862-06-24.xml"
"persName","","","","Jim Niley","1862-06-24","1862-06-24.xml"
"persName","","","","Jack Stanley","1862-06-24","1862-06-24.xml"
"placeName","","","","Raleigh","1862-06-24","1862-06-24.xml"
"persName","","","","Jack Stanley","1862-06-24","1862-06-24.xml"
"persName","","","","Jack Stanley","1862-06-24","1862-06-24.xml"
"placeName","Trenton","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_gazetteer.xml#linnpl084","","Trenton","1862-06-24","1862-06-24.xml"
