element,key,ref,type,tagged_content,date,source_file
"name","","","weather","The Sound nearly calm","1862-03-08","1862-03-08.xml"
"placeName","Pamlico Sound","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_gazetteer.xml#linnpl065","","Sound","1862-03-08","1862-03-08.xml"
"persName","Dr. Hossack","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper088","","Dr. Hassack","1862-03-08","1862-03-08.xml"
"persName","Moseby","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper128","","Moseby","1862-03-08","1862-03-08.xml"
"persName","Harrison Hause","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper139","","Hause.","1862-03-08","1862-03-08.xml"
"placeName","Roanoke Island","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_gazetteer.xml#linnpl076","","Roanoke Island","1862-03-08","1862-03-08.xml"
"objectName","","","vehicle","ships","1862-03-08","1862-03-08.xml"
"placeName","North Carolina","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_gazetteer.xml#linnpl063","","North Carolina","1862-03-08","1862-03-08.xml"
"objectName","","","vehicle","boats","1862-03-08","1862-03-08.xml"
"placeName","Pamlico Sound","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_gazetteer.xml#linnpl065","water","Sound","1862-03-08","1862-03-08.xml"
"placeName","Columbia, North Carolina","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_gazetteer.xml#linnp0l16","","Columbia","1862-03-08","1862-03-08.xml"
"placeName","Albemarle Sound","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_gazetteer.xml#linnpl001","","Albemarle","1862-03-08","1862-03-08.xml"
"persName","","","","Cap","1862-03-08","1862-03-08.xml"
"persName","Charles Stewart","","","1st Lieut of Co. I.","1862-03-08","1862-03-08.xml"
"persName","","","","Lt.","1862-03-08","1862-03-08.xml"
"orgName","","","","Co. [?]","1862-03-08","1862-03-08.xml"
"objectName","","","vehicle","Scout","1862-03-08","1862-03-08.xml"
"persName","","","","Adjt","1862-03-08","1862-03-08.xml"
"placeName","Camp Union","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_gazetteer.xml#linnp0l11","","Camp Union","1862-03-08","1862-03-08.xml"
"objectName","","","equipment","blankets","1862-03-08","1862-03-08.xml"
"objectName","","","clothing","coats","1862-03-08","1862-03-08.xml"
