element,key,ref,type,tagged_content,date,source_file
"name","","","weather","cloudy day of rain","1862-06-28","1862-06-28.xml"
"persName","John Foster","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper055","real","Lt. Foster","1862-06-28","1862-06-28.xml"
"orgName","","","","Co. E","1862-06-28","1862-06-28.xml"
"objectName","","","readables","letter","1862-06-28","1862-06-28.xml"
"persName","John Blair Linn","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper051","","John","1862-06-28","1862-06-28.xml"
"objectName","","","ship","Cossack","1862-06-28","1862-06-28.xml"
"objectName","","","","mail","1862-06-28","1862-06-28.xml"
"persName","","","","Em Hayes","1862-06-28","1862-06-28.xml"
"persName","John Hummel","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper177","","Hummel","1862-06-28","1862-06-28.xml"
"objectName","","","readables","receipt","1862-06-28","1862-06-28.xml"
"objectName","","","","body","1862-06-28","1862-06-28.xml"
"persName","Lt. Lanig","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper151","","Lanig","1862-06-28","1862-06-28.xml"
"persName","","","","Old Christ","1862-06-28","1862-06-28.xml"
"objectName","","","food","cheese","1862-06-28","1862-06-28.xml"
"persName","","","","John Miller","1862-06-28","1862-06-28.xml"
"persName","John Miller","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper176","","Miller","1862-06-28","1862-06-28.xml"
"persName","Charley Shriner","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper178","","Charley Shriner","1862-06-28","1862-06-28.xml"
"orgName","","","","Co. E","1862-06-28","1862-06-28.xml"
"objectName","","","drink","whisky","1862-06-28","1862-06-28.xml"
"orgName","","","","Co. E","1862-06-28","1862-06-28.xml"
"objectName","","","equipment","glass","1862-06-28","1862-06-28.xml"
"objectName","","","grog","grog","1862-06-28","1862-06-28.xml"
"objectName","","","equipment","ammunition","1862-06-28","1862-06-28.xml"
"objectName","","","readables","","1862-06-28","1862-06-28.xml"
"placeName","","","","White River","1862-06-28","1862-06-28.xml"
"placeName","","","","Mound City","1862-06-28","1862-06-28.xml"
"placeName","","","","James Island","1862-06-28","1862-06-28.xml"
"objectName","","","building","","1862-06-28","1862-06-28.xml"
