element,key,ref,type,tagged_content,date,source_file
"name","","","weather","It was very warm during the day, and the evening we had a severe shower","","1862-05-19.xml"
"persName","A.F.C. Phillips","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper009","","Phillips.","","1862-05-19.xml"
"orgName","","","","10th Conn","","1862-05-19.xml"
"persName","George Shorkley","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper002","","Shorkley","","1862-05-19.xml"
"persName","James A. Kelley","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper045","","Lt Kelly","","1862-05-19.xml"
"placeName","Camden","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_gazetteer.xml#linnpl008","","Camden","","1862-05-19.xml"
"persName","","","","Stenner","","1862-05-19.xml"
"persName","George Shorkley","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper002","","Shorkley","","1862-05-19.xml"
"persName","","","","Co K","","1862-05-19.xml"
"persName","","","","Co K","","1862-05-19.xml"
"persName","","","","Capt Linn","","1862-05-19.xml"
"persName","","","","Michael Shires","","1862-05-19.xml"
"persName","","","","Shires","","1862-05-19.xml"
"persName","","","","Shorkley","","1862-05-19.xml"
