element,key,ref,type,tagged_content,date,source_file
"name","","","weather","clearer","1862-02-07","1862-02-07.xml"
"name","","","weather","rather cold","1862-02-07","1862-02-07.xml"
"objectName","","","vehicle","gun boats","1862-02-07","1862-02-07.xml"
"placeName","Tyrell Shore","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_gazetteer.xml#linnpl086","shore","the Tyrell shore","1862-02-07","1862-02-07.xml"
"objectName","","","vehicle","the fleet","1862-02-07","1862-02-07.xml"
"placeName","Roanoke Island","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_gazetteer.xml#linnpl076","","the island","1862-02-07","1862-02-07.xml"
"placeName","Tyrell Shore","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_gazetteer.xml#linnpl086","","the shore","1862-02-07","1862-02-07.xml"
"objectName","","","vehicle","gun boats","1862-02-07","1862-02-07.xml"
"placeName","","","","the batteries","1862-02-07","1862-02-07.xml"
"objectName","","","equipment","shells","1862-02-07","1862-02-07.xml"
"objectName","","","vehicle","ships","1862-02-07","1862-02-07.xml"
"objectName","","","equipment","shells","1862-02-07","1862-02-07.xml"
"objectName","","","equipment","the battery","1862-02-07","1862-02-07.xml"
"objectName","","","equipment","the battery","1862-02-07","1862-02-07.xml"
"objectName","","","vehicle","boats","1862-02-07","1862-02-07.xml"
"objectName","","","equipment","gun","1862-02-07","1862-02-07.xml"
"objectName","","","ship","The Cossack","1862-02-07","1862-02-07.xml"
"objectName","","","vehicle","surf boats","1862-02-07","1862-02-07.xml"
"objectName","","","vehicle","the Patuxent","1862-02-07","1862-02-07.xml"
"persName","Jesse Reno","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper086","real","Reno","1862-02-07","1862-02-07.xml"
"placeName","","","","the hog-frame","1862-02-07","1862-02-07.xml"
"objectName","","","clothing","hat","1862-02-07","1862-02-07.xml"
"placeName","","","ship","the hurricane deck","1862-02-07","1862-02-07.xml"
"objectName","","","ship","The Scout","1862-02-07","1862-02-07.xml"
"objectName","","","vehicle","the Cossack","1862-02-07","1862-02-07.xml"
"persName","Thomas Bell","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper072","","Lieutenant Colonel Bell","1862-02-07","1862-02-07.xml"
"objectName","","","ship","the Scout","1862-02-07","1862-02-07.xml"
"objectName","","","vehicle","the boats","1862-02-07","1862-02-07.xml"
"placeName","","","boat","the wheel house","1862-02-07","1862-02-07.xml"
"objectName","","","vehicle","boats","1862-02-07","1862-02-07.xml"
"objectName","","","vehicle","surf boats","1862-02-07","1862-02-07.xml"
"persName","Capt. Bennet","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper091","","Captain Bennet","1862-02-07","1862-02-07.xml"
"persName","","","son","little boy","1862-02-07","1862-02-07.xml"
"objectName","","","vehicle","small boat","1862-02-07","1862-02-07.xml"
"persName","Peter Koser","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper067","real","Peter Kozier","1862-02-07","1862-02-07.xml"
"orgName","","","company","Co. B","1862-02-07","1862-02-07.xml"
"persName","","","","Captain Bell","1862-02-07","1862-02-07.xml"
"persName","Thomas Bell","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper072","real","Captain Bell","1862-02-07","1862-02-07.xml"
"orgName","","","company","Co. A","1862-02-07","1862-02-07.xml"
