element,key,ref,type,tagged_content,date,source_file
"persName","George Shorkley","","","Lt. Shorkley","1862-01-07","1862-01-07.xml"
"persName","Jacob G. Beaver","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper003","real","Beaver","1862-01-07","1862-01-07.xml"
"objectName","","","vehicle","Cossack","1862-01-07","1862-01-07.xml"
"objectName","","","","Eastern City","1862-01-07","1862-01-07.xml"
"objectName","","","Equipment","steamer","1862-01-07","1862-01-07.xml"
"placeName","","","City","Portland, Maine & Boston or New York.","1862-01-07","1862-01-07.xml"
"objectName","","","Furniture","carpet","1862-01-07","1862-01-07.xml"
"objectName","","","Furniture","curtains","1862-01-07","1862-01-07.xml"
"objectName","","","Furniture","washing place","1862-01-07","1862-01-07.xml"
"objectName","","","Furniture","mirrors","1862-01-07","1862-01-07.xml"
"objectName","","","Vehicle","steamboats","1862-01-07","1862-01-07.xml"
"name","","","Weather","bright","1862-01-07","1862-01-07.xml"
"objectName","","","Vehicle","ships","1862-01-07","1862-01-07.xml"
"objectName","","","Vehicle","steamboats","1862-01-07","1862-01-07.xml"
"placeName","Hatteras Light House","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_gazetteer.xml#linnpl046","","light house","1862-01-07","1862-01-07.xml"
"name","","","Snow","snow","1862-01-07","1862-01-07.xml"
"objectName","","","vehicle","ship","1862-01-07","1862-01-07.xml"
"objectName","","","Equipment","glass","1862-01-07","1862-01-07.xml"
"name","","","Weather","wind was pretty high","1862-01-07","1862-01-07.xml"
"objectName","","","","boat","1862-01-07","1862-01-07.xml"
"objectName","","","","windows","1862-01-07","1862-01-07.xml"
"placeName","Washington, D.C.","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_gazetteer.xml#linnpl091","","Washington,","1862-01-07","1862-01-07.xml"
"placeName","Connecticut","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_gazetteer.xml#linnpl017","","Connecticut","1862-01-07","1862-01-07.xml"
"objectName","","","","Imolita","1862-01-07","1862-01-07.xml"
"objectName","","","equipment","guns","1862-01-07","1862-01-07.xml"
"persName","Capt. Hancock","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper095","","Capt Hancock","1862-01-07","1862-01-07.xml"
"persName","","","","Lord Lyons,","1862-01-07","1862-01-07.xml"
"objectName","","","Readable","letters","1862-01-07","1862-01-07.xml"
"persName","","","","John","1862-01-07","1862-01-07.xml"
"persName","Laura Sheller Linn","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper016","real","Laura","1862-01-07","1862-01-07.xml"
"persName","John Morris","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper057","","John Morris","1862-01-07","1862-01-07.xml"
"persName","","","","Gen Reno,","1862-01-07","1862-01-07.xml"
"persName","Major Clark","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper096","real","Maj. Clark","1862-01-07","1862-01-07.xml"
"persName","John Morris","","","Morris","1862-01-07","1862-01-07.xml"
"persName","John Morris","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper057","","Morris","1862-01-07","1862-01-07.xml"
"objectName","","","Vehicle","boat","1862-01-07","1862-01-07.xml"
"objectName","","","Equipment","boards","1862-01-07","1862-01-07.xml"
"objectName","","","Equipment","steamer","1862-01-07","1862-01-07.xml"
"objectName","","","Equipment","boat","1862-01-07","1862-01-07.xml"
"objectName","","","vehicle","boats","1862-01-07","1862-01-07.xml"
"placeName","Connecticut","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_gazetteer.xml#linnpl017","","Connecticut","1862-01-07","1862-01-07.xml"
"objectName","","","vehicle","boat","1862-01-07","1862-01-07.xml"
"objectName","","","vehicle","boat","1862-01-07","1862-01-07.xml"
