element,key,ref,type,tagged_content,date,source_file
"name","","","weather","It was bright and clear this morning and cold , continued so all day.","1862-02-05","1862-02-05.xml"
"orgName","","","","first brigade","1862-02-05","1862-02-05.xml"
"orgName","","","","second Brigade","1862-02-05","1862-02-05.xml"
"persName","George Peabody","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper037","real","George Peabody","1862-02-05","1862-02-05.xml"
"objectName","","","","schooners","1862-02-05","1862-02-05.xml"
"objectName","","","","gun boats","1862-02-05","1862-02-05.xml"
"placeName","Roanoke Island","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_gazetteer.xml#linnpl076","","Roanoke Island","1862-02-05","1862-02-05.xml"
"placeName","Stumpy Point","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_gazetteer.xml#linnpl081","","Stumpy point","1862-02-05","1862-02-05.xml"
"placeName","Stumpy Point","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_gazetteer.xml#linnpl081","","Stumpy point","1862-02-05","1862-02-05.xml"
"objectName","","","","American flag","1862-02-05","1862-02-05.xml"
"objectName","","","","foremast","1862-02-05","1862-02-05.xml"
"objectName","","","","anchor","1862-02-05","1862-02-05.xml"
"objectName","","","","gunboats","1862-02-05","1862-02-05.xml"
"objectName","","","","hams","1862-02-05","1862-02-05.xml"
"objectName","","","","hospital towels","1862-02-05","1862-02-05.xml"
"objectName","","","","whiskey","1862-02-05","1862-02-05.xml"
"objectName","","","","ham","1862-02-05","1862-02-05.xml"
"objectName","","","","beef tongue","1862-02-05","1862-02-05.xml"
"objectName","","","","towels","1862-02-05","1862-02-05.xml"
"objectName","","","","barrel of whiskey","1862-02-05","1862-02-05.xml"
"persName","Frank Vizetelly","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper033","","Frank Vizetelly","1862-02-05","1862-02-05.xml"
"persName","Frank Leslie","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper031","real","Frank Leslies","1862-02-05","1862-02-05.xml"
"persName","Frank Vizetelly","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper033","","Frank Vizetelly","1862-02-05","1862-02-05.xml"
"placeName","Centreville, Maryland","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_gazetteer.xml#linnp0l14","","Centreville","1862-02-05","1862-02-05.xml"
