element,key,ref,type,tagged_content,date,source_file
"name","","","weather","It began to rain became misty, and rained until evening, and then cleared off about six o'clock.","1862-02-06","1862-02-06.xml"
"objectName","","","","anchor","1862-02-06","1862-02-06.xml"
"objectName","","","","grog","1862-02-06","1862-02-06.xml"
"persName","Capt. Neal","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper089","","Captain","1862-02-06","1862-02-06.xml"
"objectName","","","","newspapers","1862-02-06","1862-02-06.xml"
"persName","","","","Alcot","1862-02-06","1862-02-06.xml"
"persName","Alcott","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper115","","","1862-02-06","1862-02-06.xml"
"persName","","","","Ripley","1862-02-06","1862-02-06.xml"
"persName","","","","Prawe","1862-02-06","1862-02-06.xml"
"persName","Capt. Neal","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper089","","Capt","1862-02-06","1862-02-06.xml"
"objectName","","","","boat","1862-02-06","1862-02-06.xml"
"persName","Capt. Neal","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper089","real","Capt.","1862-02-06","1862-02-06.xml"
"persName","Alcott","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper115","real","Alcot","1862-02-06","1862-02-06.xml"
"objectName","","","","note","1862-02-06","1862-02-06.xml"
"persName","Lt. Col. Potter","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper097","real","Col","1862-02-06","1862-02-06.xml"
"persName","Lt. Col. Potter","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper097","","Col.","1862-02-06","1862-02-06.xml"
"persName","Ambrose Burnside","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper008","real","Burnside","1862-02-06","1862-02-06.xml"
"persName","Alcott","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper115","","Alcot","1862-02-06","1862-02-06.xml"
"placeName","Roanoke Island","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_gazetteer.xml#linnpl076","","Roanoke Island","1862-02-06","1862-02-06.xml"
"objectName","","","","light house","1862-02-06","1862-02-06.xml"
"objectName","","","","boats","1862-02-06","1862-02-06.xml"
"objectName","","","","boats","1862-02-06","1862-02-06.xml"
"objectName","","","","gunboats","1862-02-06","1862-02-06.xml"
"objectName","","","","guns","1862-02-06","1862-02-06.xml"
