element,key,ref,type,tagged_content,date,source_file
"name","","","weather","another lovely day","","1862-05-10.xml"
"persName","Jacob G. Beaver","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper003","","Lt Beaver","","1862-05-10.xml"
"persName","Aaron Smith","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper006","","Smith","","1862-05-10.xml"
"persName","Bensiger","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper194","","Bensinger","","1862-05-10.xml"
"persName","","","","Fike]","","1862-05-10.xml"
"placeName","","","","Regimental Hospital","","1862-05-10.xml"
"placeName","","","","Academy","","1862-05-10.xml"
"persName","Albion S. Knode","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper195","","Knode","","1862-05-10.xml"
"persName","Jacob Santo","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper043","","Santo,","","1862-05-10.xml"
"persName","Capt. Snyder","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper107","","Snyder","","1862-05-10.xml"
"persName","Jewett S. Harding","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper193","","Harding","","1862-05-10.xml"
"persName","Albion S. Knode","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper195","","Knode","","1862-05-10.xml"
"persName","Jewett S. Harding","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper193","","Harding","","1862-05-10.xml"
"persName","Jewett S. Harding","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper193","","Harding","","1862-05-10.xml"
"persName","Jewett S. Harding","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper193","","Harding","","1862-05-10.xml"
"placeName","","","","Gaston House","","1862-05-10.xml"
"placeName","","","","Union House","","1862-05-10.xml"
"persName","","","","Stetson","","1862-05-10.xml"
"placeName","","","","Astor House","","1862-05-10.xml"
"persName","","","","Capt Neil","","1862-05-10.xml"
"persName","Charles Mallory","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper019","","Charles Mallory","","1862-05-10.xml"
"placeName","Neuse River","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_gazetteer.xml#linnpl058","","Neuse","","1862-05-10.xml"
"placeName","","","","hospital","","1862-05-10.xml"
