element,key,ref,type,tagged_content,date,source_file
"objectName","","","vehicle","fleet","","1862-01-22.xml"
"objectName","","","vehicle","Patuxent","","1862-01-22.xml"
"objectName","","","","Union","","1862-01-22.xml"
"objectName","","","vehicle","tugs","","1862-01-22.xml"
"objectName","","","vehicle","Union","","1862-01-22.xml"
"objectName","","","vehicle","Cossack","","1862-01-22.xml"
"objectName","","","vehicle","tugs","","1862-01-22.xml"
"objectName","","","equipment","barrels","","1862-01-22.xml"
"objectName","","","equipment","flags","","1862-01-22.xml"
"persName","","","","Campbell","","1862-01-22.xml"
"persName","","","","Smith","","1862-01-22.xml"
"persName","","","","Campbell","","1862-01-22.xml"
"persName","","","","Smith's","","1862-01-22.xml"
"objectName","","","equipment","mill","","1862-01-22.xml"
"persName","","","","Butcher","","1862-01-22.xml"
"persName","","","","Landlord","","1862-01-22.xml"
"persName","","","","maid","","1862-01-22.xml"
"persName","","","","Landlord","","1862-01-22.xml"
"persName","","","","maid","","1862-01-22.xml"
"persName","","","","Butcher","","1862-01-22.xml"
"persName","","","","Tailor's wife","","1862-01-22.xml"
"persName","","","","Tailor","","1862-01-22.xml"
"objectName","","","equipment","chest","","1862-01-22.xml"
"persName","","","","sailor","","1862-01-22.xml"
"persName","","","","tailor","","1862-01-22.xml"
"persName","","","","tailor","","1862-01-22.xml"
"persName","","","","North Snyder","","1862-01-22.xml"
"persName","","","","Reeder","","1862-01-22.xml"
"persName","","","","Judge Jones","","1862-01-22.xml"
"persName","","","","North","","1862-01-22.xml"
"objectName","","","equipment","blankets","","1862-01-22.xml"
"objectName","","","","fire place","","1862-01-22.xml"
"name","","","Weather","rain","","1862-01-22.xml"
"objectName","","","equipment","blanket","","1862-01-22.xml"
"objectName","","","","overcoat","","1862-01-22.xml"
"objectName","","","equipment","knapsacks","","1862-01-22.xml"
"objectName","","","","guns","","1862-01-22.xml"
"objectName","","","","cartridge boxes","","1862-01-22.xml"
"persName","","","","Capt Bell","","1862-01-22.xml"
"persName","","","","Curtin","","1862-01-22.xml"
"persName","","","","Dr Gibson","","1862-01-22.xml"
"objectName","","","drink","water","","1862-01-22.xml"
"objectName","","","vehicle","ship","","1862-01-22.xml"
"objectName","","","","soup","","1862-01-22.xml"
"persName","","","","Lt. Goulen","","1862-01-22.xml"
"objectName","","","drink","coffee","","1862-01-22.xml"
"objectName","","","drink","water","","1862-01-22.xml"
"objectName","","","","barrels of water","","1862-01-22.xml"
"objectName","","","drink","coffee","","1862-01-22.xml"
"objectName","","","drink","water","","1862-01-22.xml"
"objectName","","","drink","coffee","","1862-01-22.xml"
"objectName","","","drink","water","","1862-01-22.xml"
"name","","","Weather","wind was so high","","1862-01-22.xml"
"objectName","","","vehicle","boats","","1862-01-22.xml"
"objectName","","","vehicle","tug","","1862-01-22.xml"
"name","","","Weather","blowing furiously","","1862-01-22.xml"
"objectName","","","vehicle","vessels","","1862-01-22.xml"
"objectName","","","","vessels","","1862-01-22.xml"
"persName","","","","Bennet the Pilot","","1862-01-22.xml"
