element,key,ref,type,tagged_content,date,source_file
"persName","Col. Hartranft","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml","","Col. Hartranft","","1861-12-28.xml"
"persName","Col Bell","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml","","Col Bell","","1861-12-28.xml"
"name","","","weather","exceedingly cold","","1861-12-28.xml"
"persName","Gen Reno","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml","","Gen Reno","","1861-12-28.xml"
"objectName","","","equipment","drill","","1861-12-28.xml"
"objectName","","","equipment","manual.","","1861-12-28.xml"
"objectName","","","equipment","muskets","","1861-12-28.xml"
"placeName","Harrisburg","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_gazetteer.xml","","Harrisburg","","1861-12-28.xml"
"persName","Col Bell","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml","","Col Bell","","1861-12-28.xml"
"orgName","","","","Co. H.","","1861-12-28.xml"
"persName","","","","the Col","","1861-12-28.xml"
"persName","","","","Lt Col","","1861-12-28.xml"
"objectName","","","readable","Bible","","1861-12-28.xml"
"persName","Gen Hatch","","","The Gen","","1861-12-28.xml"
"persName","John Morris","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml","","John Morris","","1861-12-28.xml"
"persName","Gen Reno","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml","","Gen Reno","","1861-12-28.xml"
"objectName","","","vehicle","transport fleet","","1861-12-28.xml"
"objectName","","","","tea","","1861-12-28.xml"
"placeName","","","","City Hote","","1861-12-28.xml"
"persName","Gen Hatch","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml","","Gen Hatch","","1861-12-28.xml"
