element,key,ref,type,tagged_content,date,source_file
"objectName","","","vehicle","ship","","1862-01-13.xml"
"placeName","","","","Hatteras inlet","","1862-01-13.xml"
"placeName","","","","Ft. Clark","","1862-01-13.xml"
"persName","","","","John Smith","","1862-01-13.xml"
"persName","","","","Dick","","1862-01-13.xml"
"persName","","","","Cap Snyder","","1862-01-13.xml"
"persName","","","","Lt Gaulen","","1862-01-13.xml"
"persName","","","","Beaver","","1862-01-13.xml"
"objectName","","","weather","good deal of high seas","","1862-01-13.xml"
"objectName","","","weather","severe wind","","1862-01-13.xml"
"objectName","","","vehicle","boat","","1862-01-13.xml"
"persName","","","","Dick","","1862-01-13.xml"
"persName","","","","Capt Shawl's","","1862-01-13.xml"
"objectName","","","food","bread basket","","1862-01-13.xml"
"persName","","","","Capt. Shawl","","1862-01-13.xml"
"placeName","","","","Cape Hatteras","","1862-01-13.xml"
"objectName","","","vehicle","Eastern Queen","","1862-01-13.xml"
"objectName","","","vehicle","George Peabody","","1862-01-13.xml"
"objectName","","","vehicle","Picket","","1862-01-13.xml"
"objectName","","","weather","rolling waves,","","1862-01-13.xml"
"persName","","","","Gen. Burnside","","1862-01-13.xml"
"objectName","","","vehicle","Picket","","1862-01-13.xml"
"objectName","","","vehicle","Peabody","","1862-01-13.xml"
"objectName","","","vehicle","Spaulding","","1862-01-13.xml"
"objectName","","","vehicle","Spaulding","","1862-01-13.xml"
"objectName","","","vehicle","Picket","","1862-01-13.xml"
"objectName","","","weather","waves rolling","","1862-01-13.xml"
"objectName","","","vehicle","Spaulding","","1862-01-13.xml"
"objectName","","","vehicle","Picket","","1862-01-13.xml"
"persName","","","","Foster","","1862-01-13.xml"
"persName","","","","John Smith","","1862-01-13.xml"
"objectName","","","food","ham","","1862-01-13.xml"
"objectName","","","food","bread","","1862-01-13.xml"
"objectName","","","weather","head winds","","1862-01-13.xml"
"placeName","","","","Fort Clark","","1862-01-13.xml"
"placeName","","","","Cape Hatteras","","1862-01-13.xml"
"placeName","","","","Ft. Clark.","","1862-01-13.xml"
