element,key,ref,type,tagged_content,date,source_file
"objectName","","","vehicle","boat","","1862-01-12.xml"
"objectName","","","weather","dense fog","","1862-01-12.xml"
"persName","","","","Beaver","","1862-01-12.xml"
"persName","","","","The Col","","1862-01-12.xml"
"persName","","","","Gen. Burnside","","1862-01-12.xml"
"objectName","","","weather","it cleared off","","1862-01-12.xml"
"placeName","","","","Cape Hatteras","","1862-01-12.xml"
"objectName","","","weather","the wind blowing hard, and the sea very rough","","1862-01-12.xml"
"persName","","","","Beaver","","1862-01-12.xml"
"placeName","","","","Cape Hatteras","","1862-01-12.xml"
"objectName","","","weather","rising and falling with the waves","","1862-01-12.xml"
"objectName","","","weather","the sunset was very beautiful the orange and sapphire","","1862-01-12.xml"
"placeName","","","","Cape Hatteras","","1862-01-12.xml"
"persName","","","","Blair","","1862-01-12.xml"
"persName","","","","Blair","","1862-01-12.xml"
"objectName","","","vehicle","Cossack","","1862-01-12.xml"
"placeName","","","","Steamship City of New York off Cape Hatteras","","1862-01-12.xml"
"placeName","","","","Bald Beach","","1862-01-12.xml"
"persName","","","","Mr. Mallory","","1862-01-12.xml"
"placeName","","","","Norfolk","","1862-01-12.xml"
"placeName","","","","Norfolk","","1862-01-12.xml"
"placeName","","","","Norfolk","","1862-01-12.xml"
"placeName","","","","Albemarle soun","","1862-01-12.xml"
"placeName","","","","Hatteras Inlet","","1862-01-12.xml"
"persName","","","","Adjt. Gen. Thomas","","1862-01-12.xml"
"persName","","","","Thomas","","1862-01-12.xml"
"placeName","","","","Kentucky","","1862-01-12.xml"
"placeName","","","","Sewalls point","","1862-01-12.xml"
"objectName","","","vehicle","small boat","","1862-01-12.xml"
