element,key,ref,type,tagged_content,date,source_file
"name","","","weather","delicious warm day","","1862-02-12.xml"
"objectName","","","nature","shore","","1862-02-12.xml"
"objectName","","","vehicle","Barrels","","1862-02-12.xml"
"objectName","","","nature","air","","1862-02-12.xml"
"persName","James Gibson","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper047","real","Jim Gibson","","1862-02-12.xml"
"persName","George Shorkley","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper002","","George","","1862-02-12.xml"
"objectName","","","nature","rocks","","1862-02-12.xml"
"objectName","","","nature","shore","","1862-02-12.xml"
"objectName","","","ship","Pilot boy","","1862-02-12.xml"
"objectName","","","","Spaulding","","1862-02-12.xml"
"persName","W.H. Worthington","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper080","real","Worthington","","1862-02-12.xml"
"persName","Capt. Picot","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper104","","Picot","","1862-02-12.xml"
"persName","","","","Kenney","","1862-02-12.xml"
"objectName","","","clothing","hats","","1862-02-12.xml"
"orgName","","","Regiment","Virginia Regt,","","1862-02-12.xml"
"objectName","","","","baggage","","1862-02-12.xml"
"placeName","New York","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_gazetteer.xml#linnpl061","State","New York","","1862-02-12.xml"
"objectName","","","flag","flag","","1862-02-12.xml"
"persName","Ambrose Burnside","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper008","real","Gen Burnsides","","1862-02-12.xml"
"orgName","","","Regiment","Company","","1862-02-12.xml"
"persName","Capt. Picot","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper104","real","Capt Picots","","1862-02-12.xml"
"persName","George McClellan","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper036","","George","","1862-02-12.xml"
