element,key,ref,type,tagged_content,date,source_file
"orgName","","","","21st","","1861-12-14.xml"
"orgName","","","","22","","1861-12-14.xml"
"orgName","","","","23","","1861-12-14.xml"
"orgName","","","","24","","1861-12-14.xml"
"orgName","","","","27 Mass","","1861-12-14.xml"
"orgName","","","","7th N.Y.","","1861-12-14.xml"
"orgName","","","","61st","","1861-12-14.xml"
"orgName","","","","11th Penn","","1861-12-14.xml"
"orgName","","","","Connecticut 33","","1861-12-14.xml"
"placeName","","","","NY","","1861-12-14.xml"
"persName","","","","D'Epineuil","","1861-12-14.xml"
"placeName","","","","Camp Union, Near Annapolis Md","","1861-12-14.xml"
"orgName","","","","Regiment","","1861-12-14.xml"
