element,key,ref,type,tagged_content,date,source_file
"name","","","weather","bright","1862-03-03","1862-03-03.xml"
"name","","","weather","clear","1862-03-03","1862-03-03.xml"
"objectName","","","equipment","stove","1862-03-03","1862-03-03.xml"
"objectName","","","equipment","pipe","1862-03-03","1862-03-03.xml"
"objectName","","","equipment","stoves","1862-03-03","1862-03-03.xml"
"objectName","","","nature","pine wood","1862-03-03","1862-03-03.xml"
"objectName","","","equipment","pipe","1862-03-03","1862-03-03.xml"
"objectName","","","building","chimnies","1862-03-03","1862-03-03.xml"
"objectName","","","equipment","fires","1862-03-03","1862-03-03.xml"
"objectName","","","building","chimney","1862-03-03","1862-03-03.xml"
"objectName","","","building","chimnies","1862-03-03","1862-03-03.xml"
"objectName","","","building","wooden barracks","1862-03-03","1862-03-03.xml"
"persName","Jacob G. Beaver","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper003","real","Beaver","1862-03-03","1862-03-03.xml"
"persName","Colonel","","","Col.","1862-03-03","1862-03-03.xml"
"placeName","Fort Park","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_gazetteer.xml#linnpl030","","fort","1862-03-03","1862-03-03.xml"
"objectName","","","vehicle","hand cart","1862-03-03","1862-03-03.xml"
"placeName","Fort Park","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_gazetteer.xml#linnpl030","","Ft. Park","1862-03-03","1862-03-03.xml"
"placeName","Fort Park","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_gazetteer.xml#linnpl030","","fort","1862-03-03","1862-03-03.xml"
"objectName","","","nature","sand","1862-03-03","1862-03-03.xml"
"objectName","","","equipment","baggage","1862-03-03","1862-03-03.xml"
"objectName","","","vehicle","boat","1862-03-03","1862-03-03.xml"
"objectName","","","vehicle","schooner","1862-03-03","1862-03-03.xml"
"objectName","","","vehicle","Cossack","1862-03-03","1862-03-03.xml"
"objectName","","","vehicle","Schooner","1862-03-03","1862-03-03.xml"
"objectName","","","vehicle","boat","1862-03-03","1862-03-03.xml"
"objectName","","","equipment","oars","1862-03-03","1862-03-03.xml"
"objectName","","","vehicle","Dinkey","1862-03-03","1862-03-03.xml"
"objectName","","","vehicle","boat","1862-03-03","1862-03-03.xml"
"objectName","","","vehicle","boat","1862-03-03","1862-03-03.xml"
"objectName","","","vehicle","Dinkey","1862-03-03","1862-03-03.xml"
"objectName","","","vehicle","Cossack","1862-03-03","1862-03-03.xml"
"persName","Mr. Walton","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper133","real","Mr Walton","1862-03-03","1862-03-03.xml"
"objectName","","","readable","mail","1862-03-03","1862-03-03.xml"
"objectName","","","readable","letters","1862-03-03","1862-03-03.xml"
"persName","John Blair Linn","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper051","real","John","1862-03-03","1862-03-03.xml"
"placeName","Fort Donelson","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_gazetteer.xml#linnpl024","","Fort Donelson","1862-03-03","1862-03-03.xml"
"objectName","","","readable","Times' correspondence","1862-03-03","1862-03-03.xml"
"persName","John Morris","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper057","","Morris","1862-03-03","1862-03-03.xml"
"persName","Aaron Smith","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper006","real","Smith","1862-03-03","1862-03-03.xml"
"persName","John Foster","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper055","","Gen Foster","1862-03-03","1862-03-03.xml"
"objectName","","","equipment","fire","1862-03-03","1862-03-03.xml"
"persName","Aaron Smith","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper006","real","Smith","1862-03-03","1862-03-03.xml"
"persName","Jesse Reno","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper086","","Frank Reno","1862-03-03","1862-03-03.xml"
"persName","Aaron Smith","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper006","","Smith","1862-03-03","1862-03-03.xml"
"objectName","","","equipment","yarns","1862-03-03","1862-03-03.xml"
"objectName","","","vehicle","Cossack","1862-03-03","1862-03-03.xml"
"placeName","Winton","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_gazetteer.xml#linnpl095","","Winton","1862-03-03","1862-03-03.xml"
"placeName","Weldon, North Carolina","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_gazetteer.xml#linnpl092","","Weldon","1862-03-03","1862-03-03.xml"
"objectName","","","equipment","rifles","1862-03-03","1862-03-03.xml"
"orgName","","","","regiment","1862-03-03","1862-03-03.xml"
