element,key,ref,type,tagged_content,date,source_file
"name","","","Weather","hot","","1862-04-01.xml"
"name","","","Weather","the air would at times feel chilly","","1862-04-01.xml"
"placeName","New Berne","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_gazetteer.xml#linnpl059","","New Berne","","1862-04-01.xml"
"objectName","","","","Artillery","","1862-04-01.xml"
"orgName","","","","57th N.Y.","","1862-04-01.xml"
"orgName","","","","11th Conn.","","1862-04-01.xml"
"objectName","","","","fort","","1862-04-01.xml"
"orgName","","","","pickets","","1862-04-01.xml"
"persName","","","","one rebel","","1862-04-01.xml"
"orgName","","","","rebels","","1862-04-01.xml"
"placeName","Kingston","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_gazetteer.xml#linnpl048","","five miles this side of Kingston","","1862-04-01.xml"
"placeName","Kingston","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_gazetteer.xml#linnpl048","","Kingston","","1862-04-01.xml"
"persName","Robert Ransom","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper068","real","Gen. Ransom","","1862-04-01.xml"
"placeName","Hatteras Light House","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_gazetteer.xml#linnpl046","","Hatteras","","1862-04-01.xml"
"orgName","","","","reinforcements","","1862-04-01.xml"
"persName","","","","The Admiral","","1862-04-01.xml"
"objectName","","","","the Cossack","","1862-04-01.xml"
"persName","Fitzpatrick","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper123","real","Fitzpatrick","","1862-04-01.xml"
"objectName","","","","papers","","1862-04-01.xml"
"objectName","","","","news","","1862-04-01.xml"
"placeName","Winchester","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_gazetteer.xml#linnpl094","","Winchester","","1862-04-01.xml"
"orgName","","","","17. Mass","","1862-04-01.xml"
"orgName","","","","103. N York","","1862-04-01.xml"
"orgName","","","","2 Maryland","","1862-04-01.xml"
"orgName","","","","batteries","","1862-04-01.xml"
"placeName","Fort Macon","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_gazetteer.xml#linnpl029","","F Macon","","1862-04-01.xml"
"orgName","","","","25. 23. 27. 24. Mass","","1862-04-01.xml"
"orgName","","","","10th 11th Conn","","1862-04-01.xml"
"orgName","","","","51st N.Y.","","1862-04-01.xml"
"orgName","","","","57. Penna.","","1862-04-01.xml"
"orgName","","","","21 Mass","","1862-04-01.xml"
"orgName","","","","4 companies 9th New Jersey","","1862-04-01.xml"
"orgName","","","","6 of the 48th Penna","","1862-04-01.xml"
"persName","Ambrose Burnside","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper008","real","Gen Burnside","","1862-04-01.xml"
"objectName","","","","fresh beef","","1862-04-01.xml"
"objectName","","","","vegetables","","1862-04-01.xml"
"placeName","Washington N.C","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_gazetteer.xml#linnpl090","","Washington","","1862-04-01.xml"
"objectName","","","","beef","","1862-04-01.xml"
"objectName","","","","fort","","1862-04-01.xml"
"persName","Thomas Bell","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper072","","Col. Bell","","1862-04-01.xml"
"objectName","","","Ship","the Ferry.","","1862-04-01.xml"
"persName","Thomas Bell","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper072","real","Lt Bell","","1862-04-01.xml"
"persName","Capt. McRae","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper119","","Capt. McRae","","1862-04-01.xml"
"orgName","","","","Texans","","1862-04-01.xml"
"placeName","New Mexico","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_gazetteer.xml#linnpl098","","New Mexico","","1862-04-01.xml"
"persName","","","","his brother","","1862-04-01.xml"
