element,key,ref,type,tagged_content,date,source_file
"objectName","","","ship","Jenny","1862-03-24","1862-03-24.xml"
"objectName","","","ship","Curlew","1862-03-24","1862-03-24.xml"
"persName","George Shorkley","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper002","","Lt. Shorkley","1862-03-24","1862-03-24.xml"
"persName","Lt. Gaulen","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper149","","Lt. Gaulen","1862-03-24","1862-03-24.xml"
"objectName","","","vehicle","boat","1862-03-24","1862-03-24.xml"
"persName","","","","Gov. Lyon’s","1862-03-24","1862-03-24.xml"
"placeName","","","","cemetery","1862-03-24","1862-03-24.xml"
"persName","Lt. Gaulen","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper149","","Gaulen","1862-03-24","1862-03-24.xml"
"persName","John Morris","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper057","","Morris","1862-03-24","1862-03-24.xml"
"persName","Dr. Cutter","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper124","","Dr. Cutter","1862-03-24","1862-03-24.xml"
"placeName","Roanoke Island","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_gazetteer.xml#linnpl076","","Roanoke Island","1862-03-24","1862-03-24.xml"
"persName","","","","Plummer","1862-03-24","1862-03-24.xml"
"persName","","","","Lidd","1862-03-24","1862-03-24.xml"
"persName","John Brown","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper052","","John Brown","1862-03-24","1862-03-24.xml"
"placeName","Virginia","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_gazetteer.xml#linnpl089","","Virginia","1862-03-24","1862-03-24.xml"
"placeName","Gaston House","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_gazetteer.xml#linnpl112","","Gaston House","1862-03-24","1862-03-24.xml"
"objectName","","","food","Corn bread","1862-03-24","1862-03-24.xml"
"objectName","","","food","rice soup","1862-03-24","1862-03-24.xml"
"objectName","","","","roasted Irish potatoes","1862-03-24","1862-03-24.xml"
"objectName","","","food","rice pudding","1862-03-24","1862-03-24.xml"
"objectName","","","food","wheat bread","1862-03-24","1862-03-24.xml"
