element,key,ref,type,tagged_content,date,source_file
"objectName","","","clothing","boots","","1862-02-09.xml"
"persName","","","Chaplain","the Chaplain of the 21st","","1862-02-09.xml"
"objectName","","","equipment","can of lard","","1862-02-09.xml"
"placeName","","","town","little town","","1862-02-09.xml"
"objectName","","","","Cabins","","1862-02-09.xml"
"orgName","","","rebels","the rebel prisoners","","1862-02-09.xml"
"orgName","","","","Richmond Light infantry blues","","1862-02-09.xml"
"persName","Henry Wise","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper040","real","Capt Wise’s","","1862-02-09.xml"
"orgName","","","","the New York 7th","","1862-02-09.xml"
"objectName","","","clothing","grey uniform","","1862-02-09.xml"
"placeName","","","quarters","Reno’s quarters","","1862-02-09.xml"
"objectName","","","equipment","boards","","1862-02-09.xml"
"objectName","","","nature","mud","","1862-02-09.xml"
"objectName","","","nature","sticks","","1862-02-09.xml"
"persName","Jacob G. Beaver","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper003","","Beaver","","1862-02-09.xml"
"placeName","","","","Col’s quarters","","1862-02-09.xml"
"persName","","","Colonel","the Col","","1862-02-09.xml"
"objectName","","","equipment","forts","","1862-02-09.xml"
"objectName","","","equipment","guns","","1862-02-09.xml"
"objectName","","","equipment","ropes","","1862-02-09.xml"
"objectName","","","equipment","ammunition","","1862-02-09.xml"
"placeName","repeated","","","the swamp","","1862-02-09.xml"
"objectName","","","nature","sod","","1862-02-09.xml"
"objectName","","","nature","sand","","1862-02-09.xml"
"objectName","","","equipment","The batteries","","1862-02-09.xml"
"objectName","","","nature","sod","","1862-02-09.xml"
"objectName","","","nature","sand","","1862-02-09.xml"
"placeName","","","","The fort","","1862-02-09.xml"
"placeName","","","","the beach","","1862-02-09.xml"
"placeName","Fort Huger","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_gazetteer.xml#linnpl032","beach","Huger","","1862-02-09.xml"
"persName","Jesse Reno","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper086","real","Reno","","1862-02-09.xml"
"objectName","","","equipment","guns","","1862-02-09.xml"
"persName","","","","Park","","1862-02-09.xml"
"objectName","","","equipment","guns","","1862-02-09.xml"
"placeName","","","","the shore","","1862-02-09.xml"
"placeName","","","","the landing","","1862-02-09.xml"
"placeName","","","","Pig point","","1862-02-09.xml"
"placeName","Fort Bartow","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_gazetteer.xml#linnpl004","","Bartow","","1862-02-09.xml"
"placeName","Fort Foster","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_gazetteer.xml#linnp0l26","fort","Fort Foster","","1862-02-09.xml"
"objectName","","","equipment","red guns","","1862-02-09.xml"
"objectName","","","equipment","arms","","1862-02-09.xml"
"objectName","","","equipment","shell","","1862-02-09.xml"
"objectName","","","equipment","powder","","1862-02-09.xml"
"placeName","repeated","","","the swamp","","1862-02-09.xml"
"objectName","","","equipment","arms","","1862-02-09.xml"
"placeName","Craven County","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_gazetteer.xml#linnpl019","county","Craven County","","1862-02-09.xml"
"objectName","","","equipment","guns","","1862-02-09.xml"
"objectName","","","equipment","gun","","1862-02-09.xml"
"persName","G. H. Hassenplug","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper035","","Hassenplug","","1862-02-09.xml"
"placeName","Union College","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_gazetteer.xml#linnpl087","college","Union College","","1862-02-09.xml"
"persName","","","","Piot","","1862-02-09.xml"
"orgName","","","","Murfreesboro' capt of a company","","1862-02-09.xml"
"persName","John Blair Linn","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper051","real","John Blair Linn","","1862-02-09.xml"
"placeName","Norfolk, Virginia","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_gazetteer.xml#linnpl062","","Norfolk","","1862-02-09.xml"
"placeName","","","","the Island","","1862-02-09.xml"
"objectName","","","clothing","overcoat","","1862-02-09.xml"
"objectName","","","equipment","gun","","1862-02-09.xml"
"objectName","","","equipment","nine inch shell gun","","1862-02-09.xml"
"persName","Jacob G. Beaver","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper003","","Beaver","","1862-02-09.xml"
"placeName","Petersburg, Virginia","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_gazetteer.xml#linnpl068","","Petersburg Va","","1862-02-09.xml"
"persName","Joseph Atkinson","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper062","real","Joseph Atkinson","","1862-02-09.xml"
"persName","","","","The Col","","1862-02-09.xml"
"placeName","","","","The barracks","","1862-02-09.xml"
