element,key,ref,type,tagged_content,date,source_file
"persName","Jacob G. Beaver","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper003","real","Beaver","","1862-05-15.xml"
"objectName","","","readible","papers and magazines","","1862-05-15.xml"
"persName","Thomas Bell","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper072","","Lt Col Bell","","1862-05-15.xml"
"objectName","","","equipment","tent","","1862-05-15.xml"
"objectName","","","food","provisions","","1862-05-15.xml"
"persName","Jacob G. Beaver","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper003","real","Beaver","","1862-05-15.xml"
"objectName","","","food","half bushel of clams","","1862-05-15.xml"
"orgName","","","","cavalry","","1862-05-15.xml"
"orgName","","","","the rebels","","1862-05-15.xml"
"placeName","Trenton","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_gazetteer.xml#linnpl084","","Trenton","","1862-05-15.xml"
"name","","","weather","It commenced raining","","1862-05-15.xml"
"objectName","","","equipment","mortar","","1862-05-15.xml"
"objectName","","","equipment","cavalry","","1862-05-15.xml"
"objectName","","","food","clams","","1862-05-15.xml"
"objectName","","","equipment","artillery","","1862-05-15.xml"
