element,key,ref,type,tagged_content,date,source_file
"name","","","weather","Still bright fine weather","","1861-12-31.xml"
"persName","Gen Reno","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml","","Gen Reno","","1861-12-31.xml"
"persName","Lt Morris","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml","","Lt Morris","","1861-12-31.xml"
"persName","Lt Reno,","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml","","Lt Reno,","","1861-12-31.xml"
"persName","Gen Park","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml","","Gen Park","","1861-12-31.xml"
"persName","Lt Reno","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml","","Lt Reno","","1861-12-31.xml"
"persName","Beaver","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml","","Beaver","","1861-12-31.xml"
"orgName","","","company","company H","","1861-12-31.xml"
"persName","Morris","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml","","Morris","","1861-12-31.xml"
"placeName","","","camp","camps","","1861-12-31.xml"
"persName","","","","Zouaves","","1861-12-31.xml"
"orgName","","","company","companies","","1861-12-31.xml"
"placeName","Connecticut","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_gazetteer.xml","","Connecticut","","1861-12-31.xml"
"objectName","","","building","canvas walls","","1861-12-31.xml"
"name","","","weather","splendid weather","","1861-12-31.xml"
"placeName","Union County","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_gazetteer.xml","","Union County","","1861-12-31.xml"
"placeName","Baltimore","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_gazetteer.xml","","Baltimore","","1861-12-31.xml"
"placeName","Union County","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_gazetteer.xml","","Union County","","1861-12-31.xml"
"persName","Tom. Grier","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml","","Tom. Grier","","1861-12-31.xml"
