element,key,ref,type,tagged_content,date,source_file
"orgName","","","","McClellan’s army","","1862-05-26.xml"
"persName","Jacob G. Beaver","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper003","","Lt Beaver","","1862-05-26.xml"
"persName","Em French","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper029","","Em French’s","","1862-05-26.xml"
"persName","George Shorkley","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper002","","Shorkley’s","","1862-05-26.xml"
"persName","Jacob G. Beaver","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper003","","Beaver","","1862-05-26.xml"
"persName","Col. Pollack","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper198","","Pollock","","1862-05-26.xml"
"placeName","Reading","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_gazetteer.xml#linnpl074","","Reading,","","1862-05-26.xml"
"persName","","","","John’s wife","","1862-05-26.xml"
"orgName","","","","4 companies of the 48th,","","1862-05-26.xml"
"placeName","Cape Hatteras","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_gazetteer.xml#linnp0l13","","Hatteras","","1862-05-26.xml"
"placeName","Philadelphia","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_gazetteer.xml#linnpl069","","Philadelphia","","1862-05-26.xml"
"persName","John Morris","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper057","","Morris","","1862-05-26.xml"
"placeName","Cape Hatteras","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_gazetteer.xml#linnp0l13","","Hatteras","","1862-05-26.xml"
"placeName","","","","Merifield","","1862-05-26.xml"
