element,key,ref,type,tagged_content,date,source_file
"name","","","weather","raining very hard","1862-02-22","1862-02-22.xml"
"placeName","","","nature","shore","1862-02-22","1862-02-22.xml"
"placeName","","","camp","camp","1862-02-22","1862-02-22.xml"
"persName","Jesse Reno","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper086","real","Gen. Reno","1862-02-22","1862-02-22.xml"
"persName","","","captain","The Capt.","1862-02-22","1862-02-22.xml"
"placeName","","","quarters","Burnside's quarters","1862-02-22","1862-02-22.xml"
"persName","Cuffy","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper114","real","little Cuffy","1862-02-22","1862-02-22.xml"
"placeName","","","hospital","Hospital","1862-02-22","1862-02-22.xml"
"persName","","","captain","Capt","1862-02-22","1862-02-22.xml"
"placeName","","","hospital","hospital","1862-02-22","1862-02-22.xml"
"objectName","","","nature","pine","1862-02-22","1862-02-22.xml"
"objectName","","","grave","coffin","1862-02-22","1862-02-22.xml"
"persName","","","","Dr Church","1862-02-22","1862-02-22.xml"
"persName","","","doctor","Dr Church","1862-02-22","1862-02-22.xml"
"persName","Jesse Reno","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper086","","Gen Reno","1862-02-22","1862-02-22.xml"
"orgName","","","","51st Regiment P.V.","1862-02-22","1862-02-22.xml"
"orgName","","","company","my company","1862-02-22","1862-02-22.xml"
"objectName","","","vehicle","Cossack","1862-02-22","1862-02-22.xml"
"persName","George Shorkley","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper002","","Shorkley","1862-02-22","1862-02-22.xml"
"placeName","","","base","camp","1862-02-22","1862-02-22.xml"
"persName","","","colonel","Col.","1862-02-22","1862-02-22.xml"
"placeName","","","base","camp","1862-02-22","1862-02-22.xml"
"placeName","","","beach","beach,","1862-02-22","1862-02-22.xml"
"orgName","","","company","Brigade commissary","1862-02-22","1862-02-22.xml"
"objectName","","","vehicle","little boat,","1862-02-22","1862-02-22.xml"
"objectName","","","vehicle","Cossack","1862-02-22","1862-02-22.xml"
"objectName","","","vehicle","surf-boats -","1862-02-22","1862-02-22.xml"
"objectName","","","equipment","quarters","1862-02-22","1862-02-22.xml"
"persName","","","officer","quartermaster","1862-02-22","1862-02-22.xml"
"objectName","","","equipment","tents","1862-02-22","1862-02-22.xml"
"placeName","","","","Camp","1862-02-22","1862-02-22.xml"
"persName","Jesse Reno","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper086","real","Gen Reno","1862-02-22","1862-02-22.xml"
"placeName","Fort Park","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_gazetteer.xml#linnpl030","","Fort Park","1862-02-22","1862-02-22.xml"
"objectName","","","equipment","tents","1862-02-22","1862-02-22.xml"
"objectName","","","equipment","poles.","1862-02-22","1862-02-22.xml"
"orgName","","","boys","New Jersey boys","1862-02-22","1862-02-22.xml"
"objectName","","","equipment","tents","1862-02-22","1862-02-22.xml"
"placeName","","","house","cook house","1862-02-22","1862-02-22.xml"
"objectName","","","drink","coffee","1862-02-22","1862-02-22.xml"
"persName","Capt. McChesney","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper120","","Capt Chesney","1862-02-22","1862-02-22.xml"
"objectName","","","equipment","bed","1862-02-22","1862-02-22.xml"
"objectName","","","equipment","tent.","1862-02-22","1862-02-22.xml"
