element,key,ref,type,tagged_content,date,source_file
"name","","","weather","bright and fine","","1862-02-21.xml"
"objectName","","","vehicle","Spaulding","","1862-02-21.xml"
"objectName","","","vehicle","Peabody","","1862-02-21.xml"
"objectName","","","vehicle","New York","","1862-02-21.xml"
"objectName","","","vehicle","Cossack.","","1862-02-21.xml"
"objectName","","","nature","twelve feet of water","","1862-02-21.xml"
"placeName","","","","wharf,","","1862-02-21.xml"
"placeName","","","","brick warehouses,","","1862-02-21.xml"
"placeName","","","warehouse","brick warehouses","","1862-02-21.xml"
"placeName","","","","market houses","","1862-02-21.xml"
"placeName","","","","fine buildings","","1862-02-21.xml"
"placeName","","","streets","streets","","1862-02-21.xml"
"objectName","","","nature","trees,","","1862-02-21.xml"
"orgName","","","companies","companies","","1862-02-21.xml"
"persName","Capt. Picot","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper104","real","Capt. Picot,","","1862-02-21.xml"
"persName","Col. Jordan","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper122","","Col. Jordan,","","1862-02-21.xml"
"objectName","","","equipment","sail","","1862-02-21.xml"
"orgName","","","","3rd Georgia Reg’t","","1862-02-21.xml"
"orgName","","","","lieutenants","","1862-02-21.xml"
"placeName","","","","canal","","1862-02-21.xml"
"orgName","","","","our men","","1862-02-21.xml"
"orgName","","","","The officers","","1862-02-21.xml"
"persName","Capt. Picot","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper104","","Capt. Picot","","1862-02-21.xml"
"orgName","","","","his men,","","1862-02-21.xml"
"objectName","","","ship","Cumberland","","1862-02-21.xml"
"orgName","","","","prisoners.","","1862-02-21.xml"
"orgName","","","","3rd Georgia Reg’t","","1862-02-21.xml"
"persName","","","","captain","","1862-02-21.xml"
"placeName","","","shore","on shore","","1862-02-21.xml"
"objectName","","","equipment","propeller","","1862-02-21.xml"
"objectName","","","ship","Jamy","","1862-02-21.xml"
"objectName","","","equipment","Four guns","","1862-02-21.xml"
"objectName","","","equipment","carriages","","1862-02-21.xml"
"objectName","","","equipment","sail","","1862-02-21.xml"
"placeName","Roanoke Island","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_gazetteer.xml#linnpl076","","Roanoke Island","","1862-02-21.xml"
"name","","","weather","piercing cold","","1862-02-21.xml"
"orgName","","","","officers","","1862-02-21.xml"
"objectName","","","vehicle","Spaulding","","1862-02-21.xml"
"persName","","","captain","captain","","1862-02-21.xml"
"persName","","","","Fred. [Herman?","","1862-02-21.xml"
"persName","Thomas O'Mara","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper078","real","Thos. O’Mara,","","1862-02-21.xml"
"orgName","","","","Co. A, Rhode Island Vols.","","1862-02-21.xml"
"objectName","","","equipment","headboards","","1862-02-21.xml"
"orgName","","","","3rd Georgian Reg’t","","1862-02-21.xml"
"objectName","","","equipment","blue overcoats","","1862-02-21.xml"
