element,key,ref,type,tagged_content,date_when,date_label,source_file
"persName","Trail Stubs","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper161","","Trail Stubs","","Saturday February 1 1862.","1862-02-01_0_0_0_0_0_0_0_0_0.xml"
"persName","Peter Mc W. Davis","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper162","","Peter Mc W. Davis","","Saturday February 1 1862.","1862-02-01_0_0_0_0_0_0_0_0_0.xml"
"persName","Thomas Blay","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper073","","Thoms. Blay","","Saturday February 1 1862.","1862-02-01_0_0_0_0_0_0_0_0_0.xml"
"persName","Thomas Bulger","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper075","","Thomas Bulger","","Saturday February 1 1862.","1862-02-01_0_0_0_0_0_0_0_0_0.xml"
"persName","Lewis Longereau","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper063","real","Lewis Longereau","","Saturday February 1 1862.","1862-02-01_0_0_0_0_0_0_0_0_0.xml"
"persName","","","","Maj. Hall","","Saturday February 1 1862.","1862-02-01_0_0_0_0_0_0_0_0_0.xml"
"persName","Thomas Bulger","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper075","real","Bulger","","Saturday February 1 1862.","1862-02-01_0_0_0_0_0_0_0_0_0.xml"
"persName","","","","Maj Anderson","","Saturday February 1 1862.","1862-02-01_0_0_0_0_0_0_0_0_0.xml"
"persName","","","","Maj. Hall","","Saturday February 1 1862.","1862-02-01_0_0_0_0_0_0_0_0_0.xml"
"persName","","","","Capt Snyder","","Saturday February 1 1862.","1862-02-01_0_0_0_0_0_0_0_0_0.xml"
"persName","Henry Bentley","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper098","","Reporter Bently","","Saturday February 1 1862.","1862-02-01_0_0_0_0_0_0_0_0_0.xml"
"persName","Capt. Snyder","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper107","real","Capt Snyder","","Saturday February 1 1862.","1862-02-01_0_0_0_0_0_0_0_0_0.xml"
"persName","George Shorkley","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper002","","Shorkly","","Saturday February 1 1862.","1862-02-01_0_0_0_0_0_0_0_0_0.xml"
"persName","Jacob Santo","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper043","real","Santo","","Saturday February 1 1862.","1862-02-01_0_0_0_0_0_0_0_0_0.xml"
"persName","Dr. Noble","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper130","","Dr Noble","","Saturday February 1 1862.","1862-02-01_0_0_0_0_0_0_0_0_0.xml"
"persName","Alcott","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper115","","Alcott","","Saturday February 1 1862.","1862-02-01_0_0_0_0_0_0_0_0_0.xml"
"persName","Lionel Jobert D'Epineuil","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper064","real","D'Epineuil","","Saturday February 1 1862.","1862-02-01_0_0_0_0_0_0_0_0_0.xml"
"persName","Joseph Antoine Viguier De Monteil","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper061","","Lt Col Monteil","","Saturday February 1 1862.","1862-02-01_0_0_0_0_0_0_0_0_0.xml"
