element,key,ref,type,tagged_content,date_when,date_label,source_file
"persName","","","","John Smith","","Monday Jan 13.","1862-01-13_0_0_0_0_0_0.xml"
"persName","","","","Dick","","Monday Jan 13.","1862-01-13_0_0_0_0_0_0.xml"
"persName","","","","Cap Snyder","","Monday Jan 13.","1862-01-13_0_0_0_0_0_0.xml"
"persName","","","","Lt Gaulen","","Monday Jan 13.","1862-01-13_0_0_0_0_0_0.xml"
"persName","","","","Beaver","","Monday Jan 13.","1862-01-13_0_0_0_0_0_0.xml"
"persName","","","","Dick","","Monday Jan 13.","1862-01-13_0_0_0_0_0_0.xml"
"persName","","","","Capt Shawl's","","Monday Jan 13.","1862-01-13_0_0_0_0_0_0.xml"
"persName","","","","Capt. Shawl","","Monday Jan 13.","1862-01-13_0_0_0_0_0_0.xml"
"persName","","","","Gen. Burnside","","Monday Jan 13.","1862-01-13_0_0_0_0_0_0.xml"
"persName","","","","Foster","","Monday Jan 13.","1862-01-13_0_0_0_0_0_0.xml"
"persName","","","","John Smith","","Monday Jan 13.","1862-01-13_0_0_0_0_0_0.xml"
