element,key,ref,type,tagged_content,date_when,date_label,source_file
"persName","","","","Mackenzie","1862-06-26","Thursday 26","1862-06-26_0_0_0_0.xml"
"persName","","","","Dr Elder","1862-06-26","Thursday 26","1862-06-26_0_0_0_0.xml"
