element,key,ref,type,tagged_content,date_when,date_label,source_file
"persName","","","","mates","","","1862-01-29_0_0_0_0_0_0.xml"
"persName","","","","GenBurnside","","","1862-01-29_0_0_0_0_0_0.xml"
"persName","Ambrose Burnside","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper008","","GenBurnside","","","1862-01-29_0_0_0_0_0_0.xml"
"persName","","","","50,000 men","","","1862-01-29_0_0_0_0_0_0.xml"
"persName","","","","Tom Grier","","","1862-01-29_0_0_0_0_0_0.xml"
"persName","Thomas Grier","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper076","","Tom Grier","","","1862-01-29_0_0_0_0_0_0.xml"
"persName","","","","Harry House","","","1862-01-29_0_0_0_0_0_0.xml"
"persName","Harrison Hause","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper139","","Harry House","","","1862-01-29_0_0_0_0_0_0.xml"
"persName","","","","Tom","","","1862-01-29_0_0_0_0_0_0.xml"
"persName","Thomas Grier","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper076","","Tom","","","1862-01-29_0_0_0_0_0_0.xml"
