element,key,ref,type,tagged_content,date_when,date_label,source_file
"persName","","","","Mr Glott","","Sunday Jan. 26.","1862-01-26_0_0_0_0_0_0_0_0_0_0_0_0.xml"
"persName","Mr Glott","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml","","Mr Glott","","Sunday Jan. 26.","1862-01-26_0_0_0_0_0_0_0_0_0_0_0_0.xml"
"persName","","","","Rodamel","","Sunday Jan. 26.","1862-01-26_0_0_0_0_0_0_0_0_0_0_0_0.xml"
"persName","Rodamel","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml","real","Rodamel","","Sunday Jan. 26.","1862-01-26_0_0_0_0_0_0_0_0_0_0_0_0.xml"
"persName","","","","Shorkley","","Sunday Jan. 26.","1862-01-26_0_0_0_0_0_0_0_0_0_0_0_0.xml"
"persName","George Shorkley","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper002","real","Shorkley","","Sunday Jan. 26.","1862-01-26_0_0_0_0_0_0_0_0_0_0_0_0.xml"
"persName","","","","Markley","","Sunday Jan. 26.","1862-01-26_0_0_0_0_0_0_0_0_0_0_0_0.xml"
"persName","Samuel Markley","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper070","real","Markley","","Sunday Jan. 26.","1862-01-26_0_0_0_0_0_0_0_0_0_0_0_0.xml"
"persName","","","","Mitchel","","Sunday Jan. 26.","1862-01-26_0_0_0_0_0_0_0_0_0_0_0_0.xml"
"persName","Capt. Mitchell","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper132","","Mitchel","","Sunday Jan. 26.","1862-01-26_0_0_0_0_0_0_0_0_0_0_0_0.xml"
