element,key,ref,type,tagged_content,date_when,date_label,source_file
"persName","George Shorkley","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper002","real","Shorkly’s","1862-01-09","","1862-01-09_0_0_0_0_0_0_0_0_0_0_0.xml"
"persName","","","","Cumberland","1862-01-09","","1862-01-09_0_0_0_0_0_0_0_0_0_0_0.xml"
"persName","Ambrose Burnside","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper008","","Gen. Burnside","1862-01-09","","1862-01-09_0_0_0_0_0_0_0_0_0_0_0.xml"
"persName","Lt. Col. Potter","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper097","real","Lt. Col. Potter","1862-01-09","","1862-01-09_0_0_0_0_0_0_0_0_0_0_0.xml"
"persName","Henry Bentley","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper098","","Bentley","1862-01-09","","1862-01-09_0_0_0_0_0_0_0_0_0_0_0.xml"
"persName","","","","McDonald,","1862-01-09","","1862-01-09_0_0_0_0_0_0_0_0_0_0_0.xml"
"persName","Capt. Bennet","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper091","real","Captain Bennet,","1862-01-09","","1862-01-09_0_0_0_0_0_0_0_0_0_0_0.xml"
"persName","Capt. Bennet","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper091","","Bennet","1862-01-09","","1862-01-09_0_0_0_0_0_0_0_0_0_0_0.xml"
"persName","","","","Mayor Wood","1862-01-09","","1862-01-09_0_0_0_0_0_0_0_0_0_0_0.xml"
"persName","","","","Welles and Burnside","1862-01-09","","1862-01-09_0_0_0_0_0_0_0_0_0_0_0.xml"
"persName","Ambrose Burnside","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper008","real","Burnside","1862-01-09","","1862-01-09_0_0_0_0_0_0_0_0_0_0_0.xml"
"persName","Ambrose Burnside","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper008","","Burnside","1862-01-09","","1862-01-09_0_0_0_0_0_0_0_0_0_0_0.xml"
