element,key,ref,type,tagged_content,date_when,date_label,source_file
"persName","Jacob G. Beaver","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper003","real","Beaver","1862-02-14","Friday 14.","1862-02-14_0_0_0_1_0_0_0_0_0_0_0.xml"
"persName","","","","Jim","1862-02-14","Friday 14.","1862-02-14_0_0_0_1_0_0_0_0_0_0_0.xml"
"persName","Jacob G. Beaver","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper003","real","Beaver","1862-02-14","Friday 14.","1862-02-14_0_0_0_1_0_0_0_0_0_0_0.xml"
"persName","John Blair Linn","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper051","","John","1862-02-14","Friday 14.","1862-02-14_0_0_0_1_0_0_0_0_0_0_0.xml"
"persName","Annie Catherine Linn","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper015","real","Annie","1862-02-14","Friday 14.","1862-02-14_0_0_0_1_0_0_0_0_0_0_0.xml"
"persName","Thomas Bell","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper072","","Lt Col Bell","1862-02-14","Friday 14.","1862-02-14_0_0_0_1_0_0_0_0_0_0_0.xml"
