element,key,ref,type,tagged_content,date_when,date_label,source_file
"persName","Gen. Reno","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml","","Gen. Reno","","Wednesday 25.","1861-12-25_0_0_0_0_0_0_0_0_0_0_0.xml"
"persName","","","","Col.","","Wednesday 25.","1861-12-25_0_0_0_0_0_0_0_0_0_0_0.xml"
"persName","Beaver","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml","","Beaver","","Wednesday 25.","1861-12-25_0_0_0_0_0_0_0_0_0_0_0.xml"
"persName","","","","Shorkly","","Wednesday 25.","1861-12-25_0_0_0_0_0_0_0_0_0_0_0.xml"
"persName","Shorkly","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml","","Shorkly","","Wednesday 25.","1861-12-25_0_0_0_0_0_0_0_0_0_0_0.xml"
