element,key,ref,type,tagged_content,date_when,date_label,source_file
"persName","Albion G Knode","","","Knode","1862-03-09","Sunday 9th","1862-03-09_0_0_0_0_0_0_0_0_0_0_0_0_0.xml"
"persName","Adam Henry","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper010","","Adam Henry","1862-03-09","Sunday 9th","1862-03-09_0_0_0_0_0_0_0_0_0_0_0_0_0.xml"
"persName","Jacob G. Beaver","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper003","","Lt. Beaver","1862-03-09","Sunday 9th","1862-03-09_0_0_0_0_0_0_0_0_0_0_0_0_0.xml"
"persName","James A. Kelley","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper045","","Kelly","1862-03-09","Sunday 9th","1862-03-09_0_0_0_0_0_0_0_0_0_0_0_0_0.xml"
"persName","William Lynch","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper084","real","Lt Lynch","1862-03-09","Sunday 9th","1862-03-09_0_0_0_0_0_0_0_0_0_0_0_0_0.xml"
"persName","Buskin","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper108","","Buskin","1862-03-09","Sunday 9th","1862-03-09_0_0_0_0_0_0_0_0_0_0_0_0_0.xml"
"persName","Capt. Perkin","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper127","","Cap. Perkin","1862-03-09","Sunday 9th","1862-03-09_0_0_0_0_0_0_0_0_0_0_0_0_0.xml"
"persName","","","","The Col.","1862-03-09","Sunday 9th","1862-03-09_0_0_0_0_0_0_0_0_0_0_0_0_0.xml"
"persName","Dr. Church","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper112","","Dr. Church","1862-03-09","Sunday 9th","1862-03-09_0_0_0_0_0_0_0_0_0_0_0_0_0.xml"
"persName","Jesse Reno","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper086","real","Gen. Reno","1862-03-09","Sunday 9th","1862-03-09_0_0_0_0_0_0_0_0_0_0_0_0_0.xml"
"persName","Jesse Reno","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper086","","Gen Reno","1862-03-09","Sunday 9th","1862-03-09_0_0_0_0_0_0_0_0_0_0_0_0_0.xml"
"persName","John Morris","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper057","real","Morris","1862-03-09","Sunday 9th","1862-03-09_0_0_0_0_0_0_0_0_0_0_0_0_0.xml"
"persName","Jesse Reno","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper086","","Reno","1862-03-09","Sunday 9th","1862-03-09_0_0_0_0_0_0_0_0_0_0_0_0_0.xml"
