element,key,ref,type,tagged_content,date_when,date_label,source_file
"persName","Lionel Jobert D'Epineuil","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper064","","Lionel jobert d'Epineuil","","Thursday 12","1861-12-12_0_0_0_0_0_0_0_0_0_0_0.xml"
"persName","Joseph Antoine Viguier De Monteil","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper061","","Lt. Col. A.J. Vigeur de' Monteil","","Thursday 12","1861-12-12_0_0_0_0_0_0_0_0_0_0_0.xml"
"persName","Col. Alberto Maggi","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper163","","Lt. Col. Maggi","","Thursday 12","1861-12-12_0_0_0_0_0_0_0_0_0_0_0.xml"
"persName","(Capt.) Cipriano Ferrandini","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper184","","Captain Cipriani","","Thursday 12","1861-12-12_0_0_0_0_0_0_0_0_0_0_0.xml"
"persName","","","","Captain [blank]","","Thursday 12","1861-12-12_0_0_0_0_0_0_0_0_0_0_0.xml"
"persName","William Cameron","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper083","",",Major Cameron","","Thursday 12","1861-12-12_0_0_0_0_0_0_0_0_0_0_0.xml"
"persName","Capt. Willard","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper185","","Capt. Willard","","Thursday 12","1861-12-12_0_0_0_0_0_0_0_0_0_0_0.xml"
"persName","Lt. Merriam","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper186","","Lt.Merriam","","Thursday 12","1861-12-12_0_0_0_0_0_0_0_0_0_0_0.xml"
"persName","Capt. W.W. Armstrong","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper183","","Capt. W.W. Armstrong","","Thursday 12","1861-12-12_0_0_0_0_0_0_0_0_0_0_0.xml"
"persName","Thomas Bell","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper072","","Lt Cols Bell","","Thursday 12","1861-12-12_0_0_0_0_0_0_0_0_0_0_0.xml"
"persName","Lt. Col. Robert B. Potter","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper097","","Lt. Col. Potter","","Thursday 12","1861-12-12_0_0_0_0_0_0_0_0_0_0_0.xml"
"persName","Col. Martin","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper168","","Lt. Col. Martin","","Thursday 12","1861-12-12_0_0_0_0_0_0_0_0_0_0_0.xml"
"persName","Col. Alberto Maggi","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper163","","Maggi","","Thursday 12","1861-12-12_0_0_0_0_0_0_0_0_0_0_0.xml"
"persName","Joseph Antoine Viguier De Monteil","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper061","","Lt. Col. Monteil","","Thursday 12","1861-12-12_0_0_0_0_0_0_0_0_0_0_0.xml"
