element,key,ref,type,tagged_content,date_when,date_label,source_file
"persName","George Shorkley","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper002","","Shorkley","1862-06-12","Thursday 12.","1862-06-12_0_0_0_0_0_0_0_0_0.xml"
"persName","Col. Ferrero","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper169","","Ferrero","1862-06-12","Thursday 12.","1862-06-12_0_0_0_0_0_0_0_0_0.xml"
"persName","Foster","","general","Gen Foster","1862-06-12","Thursday 12.","1862-06-12_0_0_0_0_0_0_0_0_0.xml"
"persName","Edward Mauran","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper170","","Gen Mauran","1862-06-12","Thursday 12.","1862-06-12_0_0_0_0_0_0_0_0_0.xml"
"persName","Ambrose Burnside","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper008","","Gen. Burnside","1862-06-12","Thursday 12.","1862-06-12_0_0_0_0_0_0_0_0_0.xml"
"persName","John Foster","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper055","","Gen Foster","1862-06-12","Thursday 12.","1862-06-12_0_0_0_0_0_0_0_0_0.xml"
"persName","Gen. David S. Stanley","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper134","","Gen. Stanley","1862-06-12","Thursday 12.","1862-06-12_0_0_0_0_0_0_0_0_0.xml"
"persName","Lt. van Heusen","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper171","","Lt. Van Heusen","1862-06-12","Thursday 12.","1862-06-12_0_0_0_0_0_0_0_0_0.xml"
"persName","Jacob G. Beaver","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper003","","Beaver","1862-06-12","Thursday 12.","1862-06-12_0_0_0_0_0_0_0_0_0.xml"
"persName","Jacob G. Beaver","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper003","","Lt Beaver","1862-06-12","Thursday 12.","1862-06-12_0_0_0_0_0_0_0_0_0.xml"
"persName","George Shorkley","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper002","","Shorkley","1862-06-12","Thursday 12.","1862-06-12_0_0_0_0_0_0_0_0_0.xml"
"persName","Dick Coulter","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper025","","Dick","1862-06-12","Thursday 12.","1862-06-12_0_0_0_0_0_0_0_0_0.xml"
