element,key,ref,type,tagged_content,date_when,date_label,source_file
"persName","A.F.C. Phillips","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper009","","Phillips.","","Monday 19th","1862-05-19_0_0_0.xml"
"persName","George Shorkley","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper002","","Shorkley","","Monday 19th","1862-05-19_0_0_0.xml"
"persName","James A. Kelley","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper045","","Lt Kelly","","Monday 19th","1862-05-19_0_0_0.xml"
"persName","","","","Stenner","","Monday 19th","1862-05-19_0_0_0.xml"
"persName","George Shorkley","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper002","","Shorkley","","Monday 19th","1862-05-19_0_0_0.xml"
"persName","","","","Co K","","Monday 19th","1862-05-19_0_0_0.xml"
"persName","","","","Co K","","Monday 19th","1862-05-19_0_0_0.xml"
"persName","","","","Capt Linn","","Monday 19th","1862-05-19_0_0_0.xml"
"persName","","","","Michael Shires","","Monday 19th","1862-05-19_0_0_0.xml"
"persName","","","","Shires","","Monday 19th","1862-05-19_0_0_0.xml"
"persName","","","","Shorkley","","Monday 19th","1862-05-19_0_0_0.xml"
