element,key,ref,type,tagged_content,date_when,date_label,source_file
"persName","","","","pilot","","Saturday 18","1862-04-19_0_0_0_0_0_0_0_0_0_0_0.xml"
"persName","Oliver Otis Howard","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper142","","Col. Howard","","Saturday 18","1862-04-19_0_0_0_0_0_0_0_0_0_0_0.xml"
"persName","John Morris","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper057","","Morris","","Saturday 18","1862-04-19_0_0_0_0_0_0_0_0_0_0_0.xml"
"persName","John Morris","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper057","real","Morris","","Saturday 18","1862-04-19_0_0_0_0_0_0_0_0_0_0_0.xml"
"persName","George Shorkley","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper002","","Shorkley","","Saturday 18","1862-04-19_0_0_0_0_0_0_0_0_0_0_0.xml"
"persName","Jacob G. Beaver","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper003","real","Beaver","","Saturday 18","1862-04-19_0_0_0_0_0_0_0_0_0_0_0.xml"
"persName","Thomas Bell","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper072","","Lt. Col. Bell.","","Saturday 18","1862-04-19_0_0_0_0_0_0_0_0_0_0_0.xml"
"persName","Thomas Bell","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper072","real","Col. Bell","","Saturday 18","1862-04-19_0_0_0_0_0_0_0_0_0_0_0.xml"
"persName","Jacob G. Beaver","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper003","","Lt. Beaver","","Saturday 18","1862-04-19_0_0_0_0_0_0_0_0_0_0_0.xml"
"persName","Jacob G. Beaver","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper003","real","Beaver","","Saturday 18","1862-04-19_0_0_0_0_0_0_0_0_0_0_0.xml"
"persName","Lanig","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper151","","Lanig","","Saturday 18","1862-04-19_0_0_0_0_0_0_0_0_0_0_0.xml"
